1_id	1_span	1_anno_default_ns::lemma	1_anno_ptb::pos	2_id	2_span	2_anno_ptb::cat	3_id	3_span	3_anno_ptb::cat	4_id	4_span	4_anno_default_ns::lemma	4_anno_ptb::pos	meta_Author	meta_Birthdate	meta_Date_of_composition	meta_Filename	meta_Genre	meta_Manuscript
salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#sTok10735	some	some	Q	salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#structure6446	to find them some light work before 0 the Lieutenants drove them to such place as the Spars where 0 *T*-2 they would likely die	IP	salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#structure6448	some light work	NP	salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#sTok10737	work	work	N	Knyveton, John 	b. 1729, d. 1809 	1751-1752 	knyveton-1752-actually-gray-1937 	DIARY PRIV 	n/a 
salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#sTok10904	no	no	Q	salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#structure6539	Still no ships *ICH*-1 seen but those of our Squadron .	IP-ABS	salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#structure6541	no ships *ICH*-1	NP	salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#sTok10905	ships	ship	NS	Knyveton, John 	b. 1729, d. 1809 	1751-1752 	knyveton-1752-actually-gray-1937 	DIARY PRIV 	n/a 
salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#sTok11749	all	all	Q	salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#structure7024	And so we did Fly before the Wind and the seas all that day , none save the Watch venturing on deck , and the air growing very heavy below ; and so all through the night , I endeav'ring to sleep but unable ; being summoned at dawn by Ned Tollit to the Cockpit , where 0 *T*-2 I did find two sailors Battered to Insensibility by the Waves , they having been swept against the Barge by a Heavy Sea .	IP-MAT	salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#structure7032	all that day	NP	salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#sTok11751	day	day	N	Knyveton, John 	b. 1729, d. 1809 	1751-1752 	knyveton-1752-actually-gray-1937 	DIARY PRIV 	n/a 
salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#sTok11986	no	no	Q	salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#structure7187	no cloth therefore in the wound	IP	salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#structure7188	no cloth	NP	salt:/ppcmbe2/knyveton-1752-actually-gray-1937-2#sTok11987	cloth	cloth	N	Knyveton, John 	b. 1729, d. 1809 	1751-1752 	knyveton-1752-actually-gray-1937 	DIARY PRIV 	n/a 
salt:/ppcmbe2/lancaster1-1806-1#sTok155	some	some	Q	salt:/ppcmbe2/lancaster1-1806-1#structure79	and , while 0 he is counting fifteen , every one must climb up some tree , so high , as to be out of the reach of his cane ;	IP-MAT-SPE	salt:/ppcmbe2/lancaster1-1806-1#structure86	some tree	NP	salt:/ppcmbe2/lancaster1-1806-1#sTok156	tree	tree	N	Lancaster, Joseph 	b. 1778, d. 1838 	1806 	lancaster1-1806 	EDUC TREAT 	n/a 
salt:/ppcmbe2/lancaster1-1806-1#sTok2794	Some	some	Q	salt:/ppcmbe2/lancaster1-1806-1#structure1552	Some years ago	ADVP	salt:/ppcmbe2/lancaster1-1806-1#structure1553	Some years	NP	salt:/ppcmbe2/lancaster1-1806-1#sTok2795	years	year	NS	Lancaster, Joseph 	b. 1778, d. 1838 	1806 	lancaster1-1806 	EDUC TREAT 	n/a 
salt:/ppcmbe2/lancaster1-1806-1#sTok5206	no	no	Q	salt:/ppcmbe2/lancaster1-1806-1#structure2874	We , of course , use no books for this class of children	IP	salt:/ppcmbe2/lancaster1-1806-1#structure2878	no books	NP	salt:/ppcmbe2/lancaster1-1806-1#sTok5207	books	book	NS	Lancaster, Joseph 	b. 1778, d. 1838 	1806 	lancaster1-1806 	EDUC TREAT 	n/a 
salt:/ppcmbe2/lancaster1-1806-1#sTok8992	each	each	Q	salt:/ppcmbe2/lancaster1-1806-1#structure4992	to each name	PP	salt:/ppcmbe2/lancaster1-1806-1#structure4993	each name	NP	salt:/ppcmbe2/lancaster1-1806-1#sTok8993	name	name	N	Lancaster, Joseph 	b. 1778, d. 1838 	1806 	lancaster1-1806 	EDUC TREAT 	n/a 
salt:/ppcmbe2/lancaster1-1806-1#sTok11815	every	every	Q	salt:/ppcmbe2/lancaster1-1806-1#structure6587	This is done every day , till 0 the whole class has performed their lesson both ways .	IP-MAT	salt:/ppcmbe2/lancaster1-1806-1#structure6589	every day	NP	salt:/ppcmbe2/lancaster1-1806-1#sTok11816	day	day	N	Lancaster, Joseph 	b. 1778, d. 1838 	1806 	lancaster1-1806 	EDUC TREAT 	n/a 
salt:/ppcmbe2/lancaster2-1794-2#sTok717	all	all	Q	salt:/ppcmbe2/lancaster2-1794-2#structure404	*T*-1 must buy all their butter and milk vitiated with the usual adulterations	IP	salt:/ppcmbe2/lancaster2-1794-2#structure405	all their butter and milk vitiated with the usual adulterations	NP	salt:/ppcmbe2/lancaster2-1794-2#sTok719	butter	butter	N	Lancaster, Thomas 	? 	1794 	lancaster2-1794 	EDUC TREAT 	n/a 
salt:/ppcmbe2/lancaster2-1794-2#sTok7965	some	some	Q	salt:/ppcmbe2/lancaster2-1794-2#structure4393	of some <font> virtue <$$font> in his <font> conduct	PP	salt:/ppcmbe2/lancaster2-1794-2#structure4394	some <font> virtue <$$font> in his <font> conduct	NP	salt:/ppcmbe2/lancaster2-1794-2#sTok7967	virtue	virtue	N	Lancaster, Thomas 	? 	1794 	lancaster2-1794 	EDUC TREAT 	n/a 
salt:/ppcmbe2/lancaster2-1794-2#sTok8079	many	many	Q	salt:/ppcmbe2/lancaster2-1794-2#structure4448	There are many valuable works on this subject , by some of our best divines , as Bishop <font> Williams , Mr. Lewis <$$font> , Archbishop <font> Wake <$$font> , and Archbishop <font> Secker <$$font> ; some of which 0 *T*-2 are very proper 0 *T*-4 to be committed <P_66> to memory , and others to be attentively perused .	IP-MAT	salt:/ppcmbe2/lancaster2-1794-2#structure4450	many valuable works on this subject , by some of our best divines , as Bishop <font> Williams , Mr. Lewis <$$font> , Archbishop <font> Wake <$$font> , and Archbishop <font> Secker <$$font> ; some of which 0 *T*-2 are very proper 0 *T*-4 to be committed <P_66> to memory , and others to be attentively perused	NP=1	salt:/ppcmbe2/lancaster2-1794-2#sTok8081	works	work	NS	Lancaster, Thomas 	? 	1794 	lancaster2-1794 	EDUC TREAT 	n/a 
salt:/ppcmbe2/lancaster2-1794-2#sTok8185	every	every	Q	salt:/ppcmbe2/lancaster2-1794-2#structure4508	of <font> every <$$font> day	PP	salt:/ppcmbe2/lancaster2-1794-2#structure4509	every <$$font> day	NP	salt:/ppcmbe2/lancaster2-1794-2#sTok8187	day	day	N	Lancaster, Thomas 	? 	1794 	lancaster2-1794 	EDUC TREAT 	n/a 
salt:/ppcmbe2/lawrence-1908-2#sTok3817	some	some	Q	salt:/ppcmbe2/lawrence-1908-2#structure2139	to some work which 0 *T*-1 will help the procession somehow	PP	salt:/ppcmbe2/lawrence-1908-2#structure2140	some work which 0 *T*-1 will help the procession somehow	NP	salt:/ppcmbe2/lawrence-1908-2#sTok3818	work	work	N	Lawrence, David Herbert 	b. 1885, d. 1930 	1908 	lawrence-1908 	LET PRIV 	n/a 
salt:/ppcmbe2/lawrence-1908-2#sTok6289	every	every	Q	salt:/ppcmbe2/lawrence-1908-2#structure3531	In every love affair	PP	salt:/ppcmbe2/lawrence-1908-2#structure3532	every love affair	NP	salt:/ppcmbe2/lawrence-1908-2#sTok6290	love	love	N	Lawrence, David Herbert 	b. 1885, d. 1930 	1908 	lawrence-1908 	LET PRIV 	n/a 
salt:/ppcmbe2/lawrence-1908-2#sTok7109	some	some	Q	salt:/ppcmbe2/lawrence-1908-2#structure4016	there is some blood in them .	IP-MAT	salt:/ppcmbe2/lawrence-1908-2#structure4018	some blood	NP=1	salt:/ppcmbe2/lawrence-1908-2#sTok7110	blood	blood	N	Lawrence, David Herbert 	b. 1885, d. 1930 	1908 	lawrence-1908 	LET PRIV 	n/a 
salt:/ppcmbe2/lawrence-1908-2#sTok8050	half	half	Q	salt:/ppcmbe2/lawrence-1908-2#structure4485	and *con* have eaten half a fruit pie .	IP-MAT	salt:/ppcmbe2/lawrence-1908-2#structure4486	half a fruit pie	NP	salt:/ppcmbe2/lawrence-1908-2#sTok8052	fruit	fruit	N	Lawrence, David Herbert 	b. 1885, d. 1930 	1908 	lawrence-1908 	LET PRIV 	n/a 
salt:/ppcmbe2/lawrence-1908-2#sTok8372	no	no	Q	salt:/ppcmbe2/lawrence-1908-2#structure4676	I have no men friends	IP	salt:/ppcmbe2/lawrence-1908-2#structure4678	no men friends	NP	salt:/ppcmbe2/lawrence-1908-2#sTok8373	men	man	NS	Lawrence, David Herbert 	b. 1885, d. 1930 	1908 	lawrence-1908 	LET PRIV 	n/a 
salt:/ppcmbe2/lawrence-1908-2#sTok8779	Any	any	Q	salt:/ppcmbe2/lawrence-1908-2#structure4909	Any man might say exactly the same .	IP-MAT	salt:/ppcmbe2/lawrence-1908-2#structure4910	Any man	NP	salt:/ppcmbe2/lawrence-1908-2#sTok8780	man	man	N	Lawrence, David Herbert 	b. 1885, d. 1930 	1908 	lawrence-1908 	LET PRIV 	n/a 
salt:/ppcmbe2/lawrence-1908-2#sTok10027	all	all	Q	salt:/ppcmbe2/lawrence-1908-2#structure5634	we shall be out all day , returning to the Haggs <paren> a farm , the home of my friends <$$paren> - where , 0 *T*-1 in the low parlour , I shall read Verlaine to the girls <paren> in French -	IP-MAT	salt:/ppcmbe2/lawrence-1908-2#structure5636	all day	NP	salt:/ppcmbe2/lawrence-1908-2#sTok10028	day	day	N	Lawrence, David Herbert 	b. 1885, d. 1930 	1908 	lawrence-1908 	LET PRIV 	n/a 
salt:/ppcmbe2/lawrence-1908-2#sTok11071	Any	any	Q	salt:/ppcmbe2/lawrence-1908-2#structure6236	Any day will suit us .	IP-MAT	salt:/ppcmbe2/lawrence-1908-2#structure6237	Any day	NP	salt:/ppcmbe2/lawrence-1908-2#sTok11072	day	day	N	Lawrence, David Herbert 	b. 1885, d. 1930 	1908 	lawrence-1908 	LET PRIV 	n/a 
salt:/ppcmbe2/lawrence-1908-2#sTok12553	some	some	Q	salt:/ppcmbe2/lawrence-1908-2#structure7096	There were some bonny harvest days then .	IP-MAT	salt:/ppcmbe2/lawrence-1908-2#structure7098	some bonny harvest days	NP=1	salt:/ppcmbe2/lawrence-1908-2#sTok12556	days	day	NS	Lawrence, David Herbert 	b. 1885, d. 1930 	1908 	lawrence-1908 	LET PRIV 	n/a 
salt:/ppcmbe2/layard-1894-2#sTok5929	several	several	Q	salt:/ppcmbe2/layard-1894-2#structure3565	by several men bearing loads of provisions - bread , meat , fowls , rice , eggs , butter , tea , and firewood - enough to feed a regiment	PP	salt:/ppcmbe2/layard-1894-2#structure3566	several men bearing loads of provisions - bread , meat , fowls , rice , eggs , butter , tea , and firewood - enough to feed a regiment	NP	salt:/ppcmbe2/layard-1894-2#sTok5930	men	man	NS	Layard, Sir Austen Henry 	b. 1817, d. 1894 	1894 	layard-1894 	TRAVELOGUE 	n/a 
salt:/ppcmbe2/layard-1894-2#sTok8327	some	some	Q	salt:/ppcmbe2/layard-1894-2#structure4986	for some days	PP	salt:/ppcmbe2/layard-1894-2#structure4987	some days	NP	salt:/ppcmbe2/layard-1894-2#sTok8328	days	day	NS	Layard, Sir Austen Henry 	b. 1817, d. 1894 	1894 	layard-1894 	TRAVELOGUE 	n/a 
salt:/ppcmbe2/layard-1894-2#sTok9625	some	some	Q	salt:/ppcmbe2/layard-1894-2#structure5758	*T*-1 some men were gathered round a bright fire	IP	salt:/ppcmbe2/layard-1894-2#structure5759	some men	NP	salt:/ppcmbe2/layard-1894-2#sTok9626	men	man	NS	Layard, Sir Austen Henry 	b. 1817, d. 1894 	1894 	layard-1894 	TRAVELOGUE 	n/a 
salt:/ppcmbe2/layard-1894-2#sTok10935	all	all	Q	salt:/ppcmbe2/layard-1894-2#structure6550	for all manner of offences and crimes	PP	salt:/ppcmbe2/layard-1894-2#structure6551	all manner of offences and crimes	NP	salt:/ppcmbe2/layard-1894-2#sTok10936	manner	manner	N	Layard, Sir Austen Henry 	b. 1817, d. 1894 	1894 	layard-1894 	TRAVELOGUE 	n/a 
salt:/ppcmbe2/layard-1894-2#sTok11196	many	many	Q	salt:/ppcmbe2/layard-1894-2#structure6687	for many years	PP	salt:/ppcmbe2/layard-1894-2#structure6688	many years	NP	salt:/ppcmbe2/layard-1894-2#sTok11197	years	year	NS	Layard, Sir Austen Henry 	b. 1817, d. 1894 	1894 	layard-1894 	TRAVELOGUE 	n/a 
salt:/ppcmbe2/layard-1894-2#sTok11592	several	several	Q	salt:/ppcmbe2/layard-1894-2#structure6940	for several days	PP	salt:/ppcmbe2/layard-1894-2#structure6941	several days	NP	salt:/ppcmbe2/layard-1894-2#sTok11593	days	day	NS	Layard, Sir Austen Henry 	b. 1817, d. 1894 	1894 	layard-1894 	TRAVELOGUE 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok448	all	all	Q	salt:/ppcmbe2/layer-1723-2#structure238	with all your Might	PP	salt:/ppcmbe2/layer-1723-2#structure239	all your Might	NP	salt:/ppcmbe2/layer-1723-2#sTok450	Might	might	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok1347	several	several	Q	salt:/ppcmbe2/layer-1723-2#structure701	ready , raise , and retain several Men , to the Jurors unknown	IP	salt:/ppcmbe2/layer-1723-2#structure705	several Men , to the Jurors unknown	NP	salt:/ppcmbe2/layer-1723-2#sTok1348	Men	man	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok2247	any	any	Q	salt:/ppcmbe2/layer-1723-2#structure1186	to any other Matters of Hardship	PP	salt:/ppcmbe2/layer-1723-2#structure1187	any other Matters of Hardship	NP	salt:/ppcmbe2/layer-1723-2#sTok2249	Matters	matter	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok3296	all	all	Q	salt:/ppcmbe2/layer-1723-2#structure1800	on all Hands	PP	salt:/ppcmbe2/layer-1723-2#structure1801	all Hands	NP	salt:/ppcmbe2/layer-1723-2#sTok3297	Hands	hand	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok3765	all	all	Q	salt:/ppcmbe2/layer-1723-2#structure2081	and all manner of Bonds	CONJP	salt:/ppcmbe2/layer-1723-2#structure2082	all manner of Bonds	NP	salt:/ppcmbe2/layer-1723-2#sTok3766	manner	manner	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok6012	any	any	Q	salt:/ppcmbe2/layer-1723-2#structure3305	in any authentick Book either <font> Greek <$$font> or <font> Latin	PP	salt:/ppcmbe2/layer-1723-2#structure3306	any authentick Book either <font> Greek <$$font> or <font> Latin	NP	salt:/ppcmbe2/layer-1723-2#sTok6014	Book	book	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok9486	No	no	Q	salt:/ppcmbe2/layer-1723-2#structure5160	No Man will pretend to say , 0 he may not be Christen'd by that Name ,	IP-MAT	salt:/ppcmbe2/layer-1723-2#structure5161	No Man	NP	salt:/ppcmbe2/layer-1723-2#sTok9487	Man	man	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok14377	several	several	Q	salt:/ppcmbe2/layer-1723-2#structure7730	he was indulged several Days .	IP-MAT	salt:/ppcmbe2/layer-1723-2#structure7732	several Days	NP	salt:/ppcmbe2/layer-1723-2#sTok14378	Days	day	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok15814	no	no	Q	salt:/ppcmbe2/layer-1723-2#structure8574	Thursday <$$font> and <font> Friday <$$font> were no <font> Westminster-Hall <$$font> Days , for which reason 0 *T*-2 we could not have the Prisoner brought up before this Day	IP	salt:/ppcmbe2/layer-1723-2#structure8576	no <font> Westminster-Hall <$$font> Days	NP	salt:/ppcmbe2/layer-1723-2#sTok15818	Days	day	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok16914	some	some	Q	salt:/ppcmbe2/layer-1723-2#structure9230	of some matter which 0 *T*-2 has been , strictly speaking , his defence	PP	salt:/ppcmbe2/layer-1723-2#structure9231	some matter which 0 *T*-2 has been , strictly speaking , his defence	NP	salt:/ppcmbe2/layer-1723-2#sTok16915	matter	matter	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok18486	any	any	Q	salt:/ppcmbe2/layer-1723-2#structure10150	in any Book either great or small	PP	salt:/ppcmbe2/layer-1723-2#structure10151	any Book either great or small	NP	salt:/ppcmbe2/layer-1723-2#sTok18487	Book	book	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok18509	all	all	Q	salt:/ppcmbe2/layer-1723-2#structure10162	all the Books of Authority are otherwise ;	IP-MAT	salt:/ppcmbe2/layer-1723-2#structure10163	all the Books of Authority	NP	salt:/ppcmbe2/layer-1723-2#sTok18511	Books	book	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok19857	no	no	Q	salt:/ppcmbe2/layer-1723-2#structure10943	he can lay no new Matter before the Court	IP	salt:/ppcmbe2/layer-1723-2#structure10945	no new Matter	NP	salt:/ppcmbe2/layer-1723-2#sTok19859	Matter	matter	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok20788	any	any	Q	salt:/ppcmbe2/layer-1723-2#structure11480	My Lord , I defy any Man to shew any single Step taken in carrying on this Cause , but what 0 *T*-1 is perfectly right and justifiable .	IP-MAT	salt:/ppcmbe2/layer-1723-2#structure11483	any Man	NP	salt:/ppcmbe2/layer-1723-2#sTok20789	Man	man	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok25288	any	any	Q	salt:/ppcmbe2/layer-1723-2#structure13952	any Man doth not appear	IP	salt:/ppcmbe2/layer-1723-2#structure13953	any Man	NP	salt:/ppcmbe2/layer-1723-2#sTok25289	Man	man	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok25795	no	no	Q	salt:/ppcmbe2/layer-1723-2#structure14225	you have no Right to do it .	IP-MAT	salt:/ppcmbe2/layer-1723-2#structure14227	no Right to do it	NP	salt:/ppcmbe2/layer-1723-2#sTok25796	Right	right	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok26559	every	every	Q	salt:/ppcmbe2/layer-1723-2#structure14680	*T*-2 is every Day done at the <font> Old Bailey	IP	salt:/ppcmbe2/layer-1723-2#structure14681	every Day	NP	salt:/ppcmbe2/layer-1723-2#sTok26560	Day	day	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok31056	several	several	Q	salt:/ppcmbe2/layer-1723-2#structure17134	at several other Days and Times	PP	salt:/ppcmbe2/layer-1723-2#structure17135	several other Days and Times	NP	salt:/ppcmbe2/layer-1723-2#sTok31058	Days	day	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok31156	several	several	Q	salt:/ppcmbe2/layer-1723-2#structure17185	at several other Days and Times	PP	salt:/ppcmbe2/layer-1723-2#structure17186	several other Days and Times	NP	salt:/ppcmbe2/layer-1723-2#sTok31158	Days	day	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok31500	several	several	Q	salt:/ppcmbe2/layer-1723-2#structure17332	the said <font> Christopher Layer , <$$font> to perfect his said Treason , on the said 25th Day of <font> August <$$font> , at <font> Layton-Stone <$$font> aforesaid maliciously and traiterously did raise , levy , and retain several Men , to the Jury unknown , to take up Arms and * levy War within this Kingdom , against our said Soveraign Lord the King	IP	salt:/ppcmbe2/layer-1723-2#structure17345	several Men , to the Jury unknown	NP	salt:/ppcmbe2/layer-1723-2#sTok31501	Men	man	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok32781	several	several	Q	salt:/ppcmbe2/layer-1723-2#structure18054	of several Great Men	PP	salt:/ppcmbe2/layer-1723-2#structure18055	several Great Men	NP	salt:/ppcmbe2/layer-1723-2#sTok32783	Men	man	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok35576	several	several	Q	salt:/ppcmbe2/layer-1723-2#structure19599	and likewise *con* named the several other Great Men , hinted at * in the Scheme , whose Persons 0 *T*-1 were to be Seized , and of whom 0 he had made up his Collection *T*-2 in pursuance of the Plan ;	IP-MAT	salt:/ppcmbe2/layer-1723-2#structure19601	the several other Great Men , hinted at * in the Scheme , whose Persons 0 *T*-1 were to be Seized , and of whom 0 he had made up his Collection *T*-2 in pursuance of the Plan	NP	salt:/ppcmbe2/layer-1723-2#sTok35579	Men	man	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok36564	all	all	Q	salt:/ppcmbe2/layer-1723-2#structure20157	They staid there all Night ,	IP-MAT	salt:/ppcmbe2/layer-1723-2#structure20160	all Night	NP	salt:/ppcmbe2/layer-1723-2#sTok36565	Night	night	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok39134	some	some	Q	salt:/ppcmbe2/layer-1723-2#structure21581	Gentlemen , there are some other Matters and Papers , which 0 it will be proper *T*-2 to offer to your Consideration ;	IP-MAT	salt:/ppcmbe2/layer-1723-2#structure21584	some other Matters and Papers , which 0 it will be proper *T*-2 to offer to your Consideration	NP=1	salt:/ppcmbe2/layer-1723-2#sTok39136	Matters	matter	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok39731	any	any	Q	salt:/ppcmbe2/layer-1723-2#structure21939	*T*-1 could any Man have expected from a Rebellion in the Heart of the Kingdom , but Plunder and Rapine , and Murder , a total Suspension of all Civil Right	IP	salt:/ppcmbe2/layer-1723-2#structure21940	any Man	NP	salt:/ppcmbe2/layer-1723-2#sTok39732	Man	man	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok39757	all	all	Q	salt:/ppcmbe2/layer-1723-2#structure21956	of all Civil Right	PP	salt:/ppcmbe2/layer-1723-2#structure21957	all Civil Right	NP	salt:/ppcmbe2/layer-1723-2#sTok39759	Right	right	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok43543	any	any	Q	salt:/ppcmbe2/layer-1723-2#structure24082	Can any Man imagine , if 0 there was nothing else 0 *T*-3 to explain them , that *ICH*-1 these Notes were there for nothing	IP	salt:/ppcmbe2/layer-1723-2#structure24083	any Man	NP	salt:/ppcmbe2/layer-1723-2#sTok43544	Man	man	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok45578	Every	every	Q	salt:/ppcmbe2/layer-1723-2#structure25248	Every Man is bound in Justice to give Evidence if required ,	IP-MAT	salt:/ppcmbe2/layer-1723-2#structure25249	Every Man	NP	salt:/ppcmbe2/layer-1723-2#sTok45579	Man	man	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok47140	no	no	Q	salt:/ppcmbe2/layer-1723-2#structure26173	no Man ever yet made a Discovery but with the Hopes of Pardon	IP	salt:/ppcmbe2/layer-1723-2#structure26174	no Man	NP	salt:/ppcmbe2/layer-1723-2#sTok47141	Man	man	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok47362	any	any	Q	salt:/ppcmbe2/layer-1723-2#structure26297	to any Matter which 0 *T*-1 only affects his Credit , and *T*-1 is no Objection to his Competency	PP	salt:/ppcmbe2/layer-1723-2#structure26298	any Matter which 0 *T*-1 only affects his Credit , and *T*-1 is no Objection to his Competency	NP	salt:/ppcmbe2/layer-1723-2#sTok47363	Matter	matter	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok48043	several	several	Q	salt:/ppcmbe2/layer-1723-2#structure26673	several Years before	ADVP	salt:/ppcmbe2/layer-1723-2#structure26674	several Years	NP	salt:/ppcmbe2/layer-1723-2#sTok48044	Years	year	NS	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
salt:/ppcmbe2/layer-1723-2#sTok49051	some	some	Q	salt:/ppcmbe2/layer-1723-2#structure27255	or some other great Man	CONJP	salt:/ppcmbe2/layer-1723-2#structure27256	some other great Man	NP	salt:/ppcmbe2/layer-1723-2#sTok49054	Man	man	N	n/a 	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 
