"id";"q_token";"q_lemma";"lemma";"text";"genre";"dialect";"plural";"singular";"count";"semantics";"orig";"oe reflex";"oe class";"oe stem";"oe gender";"period_simple";"period_sorted";"period_main"
"salt:/ppcme2/cmctpars.m3#sTok34458";"no";"no";"man";"CMCTPROS";"";"EML";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmctpars.m3#sTok36894";"noon";"none";"man";"CMCTPROS";"";"EML";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmctpars.m3#sTok38264";"any";"any";"man";"CMCTPROS";"";"EML";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok7642";"no";"no";"man";"CMEARLPS";"";"EML";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok8078";"Ich";"each";"man";"CMEARLPS";"";"EML";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok12488";"alle";"all";"man";"CMEARLPS";"";"EML";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok16161";"ich";"each";"man";"CMEARLPS";"";"EML";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok16323";"ich";"each";"man";"CMEARLPS";"";"EML";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok20024";"al";"all";"man";"CMEARLPS";"";"EML";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok25870";"Alle";"all";"man";"CMEARLPS";"";"EML";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok25887";"ich";"each";"man";"CMEARLPS";"";"EML";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok26125";"Alle";"all";"man";"CMEARLPS";"";"EML";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok26859";"alle";"all";"man";"CMEARLPS";"";"EML";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok30225";"alle";"all";"man";"CMEARLPS";"";"EML";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok32109";"Alle";"all";"man";"CMEARLPS";"";"EML";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok32782";"many";"many";"man";"CMEARLPS";"";"EML";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok39470";"many";"many";"man";"CMEARLPS";"";"EML";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok50167";"alle";"all";"man";"CMEARLPS";"";"EML";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok51133";"Ich";"each";"man";"CMEARLPS";"";"EML";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmearlps.m2#sTok60136";"no";"no";"man";"CMEARLPS";"";"EML";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m2";"f_m2";"b_me"
"salt:/ppcme2/cmedmund.m4#sTok1900";"all";"all";"man";"CMEDMUND";"";"EMO";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmedmund.m4#sTok3726";"every";"every";"man";"CMEDMUND";"";"EMO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmedthor.m34#sTok1579";"ilk";"each";"man";"cmedthor.m34";"";"North";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedthor.m34#sTok5776";"na";"no";"man";"cmedthor.m34";"";"North";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedthor.m34#sTok7080";"all";"all";"man";"cmedthor.m34";"";"North";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedthor.m34#sTok9985";"any";"any";"man";"cmedthor.m34";"";"North";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedthor.m34#sTok10044";"all";"all";"man";"cmedthor.m34";"";"North";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedthor.m34#sTok10185";"ilke";"each";"man";"cmedthor.m34";"";"North";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedthor.m34#sTok10592";"na";"no";"man";"cmedthor.m34";"";"North";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedthor.m34#sTok14739";"all";"all";"man";"cmedthor.m34";"";"North";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedthor.m34#sTok16115";"Ilke";"each";"man";"cmedthor.m34";"";"North";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedthor.m34#sTok17570";"alle";"all";"man";"cmedthor.m34";"";"North";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedthor.m34#sTok17688";"all";"all";"man";"cmedthor.m34";"";"North";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok382";"alle";"all";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok1607";"no";"no";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok1889";"alle";"all";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok5173";"no";"no";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok5328";"alle";"all";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok5401";"mony";"many";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok6164";"no";"no";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok6450";"no";"no";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok6583";"non";"no";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok7564";"eueri";"every";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok12935";"alle";"all";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok13024";"sum";"some";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok13120";"sum";"some";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok14404";"Eueri";"every";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok14477";"eueri";"every";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok15067";"eueri";"every";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok16004";"al";"all";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok16263";"alle";"all";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok16645";"alle";"all";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmedvern.m3#sTok16852";"alle";"all";"man";"cmedvern.m3";"";"West Midland (Worcestershire)";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok302";"al";"all";"man";"CMFITZJA";"";"EMO";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok783";"Noo";"no";"man";"CMFITZJA";"";"EMO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok3312";"noo";"no";"man";"CMFITZJA";"";"EMO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok3581";"Some";"some";"man";"CMFITZJA";"";"EMO";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok3792";"no";"no";"man";"CMFITZJA";"";"EMO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok4235";"euery";"every";"man";"CMFITZJA";"";"EMO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok4249";"ony";"any";"man";"CMFITZJA";"";"EMO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok4380";"many";"many";"man";"CMFITZJA";"";"EMO";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok5504";"all";"all";"man";"CMFITZJA";"";"EMO";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok5552";"euery";"every";"man";"CMFITZJA";"";"EMO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok5790";"all";"all";"man";"CMFITZJA";"";"EMO";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok6028";"eueri";"every";"man";"CMFITZJA";"";"EMO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok6047";"euery";"every";"man";"CMFITZJA";"";"EMO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmfitzja.m4#sTok6061";"euery";"every";"man";"CMFITZJA";"";"EMO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok565";"all";"all";"man";"CMGAYTRY";"";"NO";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok713";"ilke";"each";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok727";"ilke";"each";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok1918";"ilke";"each";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok2397";"ilke";"each";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok2426";"na";"no";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok2957";"any";"any";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok3347";"na";"no";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok3817";"ilke";"each";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok4398";"ilke";"each";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok5094";"all";"all";"man";"CMGAYTRY";"";"NO";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok5107";"ilke";"each";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok5147";"na";"no";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok5160";"ilke";"each";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok5467";"ilke";"each";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgaytry.m34#sTok5545";"ilke";"each";"man";"CMGAYTRY";"";"NO";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok299";"every";"every";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok1255";"alle";"all";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok1306";"no";"no";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok5598";"any";"any";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok5656";"every";"every";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok5697";"alle";"all";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok6329";"alle";"all";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok7401";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok9992";"every";"every";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok11556";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok11582";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok11685";"fewe";"few";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok11729";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok11841";"any";"any";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok12252";"every";"every";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok12528";"every";"every";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok12627";"sum";"some";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok13649";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok18195";"every";"every";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok20232";"noo";"no";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok21875";"alle";"all";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok24220";"sum";"some";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok25101";"many";"many";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok25900";"many";"many";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok26519";"every";"every";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok26675";"every";"every";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok27304";"sum";"some";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok27311";"many";"many";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok27390";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok27573";"every";"every";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok27622";"noo";"no";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok28186";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok28302";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok28568";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok29123";"alle";"all";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok29323";"every";"every";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok29330";"every";"every";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok29743";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok29855";"noo";"no";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok30373";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok31324";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok31554";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok31885";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok31891";"many";"many";"man";"CMGREGOR";"";"SL";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok32792";"no";"no";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok33054";"any";"any";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok33066";"any";"any";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
"salt:/ppcme2/cmgregor.m4#sTok33916";"every";"every";"man";"CMGREGOR";"";"SL";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m4";"h_m4";"b_me"
