id;lemma;text;genre;dialect;plural;singular;count;semantics;orig;oe reflex;oe class;oe stem;oe gender;period_simple;period_sorted;period_main
folk-2316;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2317;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2318;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2319;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2320;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2321;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2322;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2323;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2324;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2325;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2326;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2327;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2328;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2329;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2330;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2331;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2332;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2333;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2334;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2335;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2336;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2337;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2338;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2339;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2340;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2341;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2342;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2343;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2344;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2345;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
folk-2346;folk;cowulf.o34;Homilies;West Saxon;0;1;u;c;G;folc;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-1;fæt_cup;coadrian.o34;Religious treatise;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-2;fæt_cup;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-3;fæt_cup;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-4;fæt_cup;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-5;fæt_cup;coaelhom.o3;Homilies;West Saxon;0;1;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-6;fæt_cup;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-7;fæt_cup;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-8;fæt_cup;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-9;fæt_cup;coaelive.o3;Biography, lives;West Saxon;0;1;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-10;fæt_cup;coaelive.o3;Biography, lives;West Saxon;0;1;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-11;fæt_cup;coaelive.o3;Biography, lives;West Saxon;0;1;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-12;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-13;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-14;fæt_cup;coaelive.o3;Biography, lives;West Saxon;0;1;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-15;fæt_cup;coaelive.o3;Biography, lives;West Saxon;0;1;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-16;fæt_cup;coaelive.o3;Biography, lives;West Saxon;0;1;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-17;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-18;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-19;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-20;fæt_cup;coaelive.o3;Biography, lives;West Saxon;0;1;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-21;fæt_cup;coaelive.o3;Biography, lives;West Saxon;0;1;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-22;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-23;fæt_cup;covinceB;Biography, lives;;1;0;c;c;G;fæt;Strong;A-Stem;N;?;a_o?;a_oe
fæt_cup-24;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-25;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-26;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-27;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-28;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-29;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-30;fæt_cup;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-31;fæt_cup;coalex.o23;Travelogue;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-32;fæt_cup;coapollo.o3;Fiction;West Saxon;0;1;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-33;fæt_cup;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-34;fæt_cup;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-35;fæt_cup;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-36;fæt_cup;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-37;fæt_cup;cobede.o2;History;West Saxon/Anglian;0;1;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-38;fæt_cup;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-39;fæt_cup;cobenrul.o3;Rule;West Saxon;0;1;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-40;fæt_cup;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-41;fæt_cup;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-42;fæt_cup;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-43;fæt_cup;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-44;fæt_cup;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-45;fæt_cup;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-46;fæt_cup;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-47;fæt_cup;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-48;fæt_cup;cobenrul.o3;Rule;West Saxon;0;1;c;c;G;fæt;Strong;A-Stem;N;o3;d_o3;a_oe
fæt_cup-49;fæt_cup;coblick.o23;Homilies;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-50;fæt_cup;coblick.o23;Homilies;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-51;fæt_cup;coblick.o23;Biography, Lives;West Saxon/Anglian;0;1;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-52;fæt_cup;coblick.o23;Biography, Lives;West Saxon/Anglian;0;1;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-53;fæt_cup;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-54;fæt_cup;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-55;fæt_cup;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-56;fæt_cup;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-57;fæt_cup;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-58;fæt_cup;coblick.o23;Biography, Lives;West Saxon/Anglian;0;1;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
fæt_cup-59;fæt_cup;coblick.o23;Biography, Lives;West Saxon/Anglian;0;1;c;c;G;fæt;Strong;A-Stem;N;o2;c_o2;a_oe
