"id";"token";"lemma";"anno_ptb::pos";"author";"birthdate";"date_of_composition";"filename";"genre";"manuscript";"period";"plural";"singular";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender"
"salt:/ppcmbe2/erv-old-1885-1#sTok3636";"nights";"night";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok3681";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok3791";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok3809";"year";"year";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok3822";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok3830";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok3860";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok3863";"nights";"night";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok3869";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok4018";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok4097";"heaven";"heaven";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"u";"a";"G";"heofon";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok4221";"heaven";"heaven";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"u";"a";"G";"heofon";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok4263";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok4356";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok4374";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok4405";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok4429";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok4571";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok4632";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok4665";"year";"year";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok4674";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok4730";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok5001";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok5003";"night";"night";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok5848";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok5854";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok5862";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok5927";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok6005";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok6042";"souls";"soul";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"sawel";"Strong";"O-Stem";"F"
"salt:/ppcmbe2/erv-old-1885-1#sTok6195";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok6354";"soul";"soul";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"sawel";"Strong";"O-Stem";"F"
"salt:/ppcmbe2/erv-old-1885-1#sTok6683";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok7177";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok7261";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok7271";"year";"year";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok7280";"year";"year";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok7647";"night";"night";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok8116";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok8512";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok8527";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok8613";"heaven";"heaven";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"u";"a";"G";"heofon";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok8787";"names";"name";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok8959";"names";"name";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok9231";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok9330";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok9719";"night";"night";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok10134";"might";"might";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"u";"a";"G";"meaht";"Strong";"O-Stem";"F"
"salt:/ppcmbe2/erv-old-1885-1#sTok10198";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok10207";"night";"night";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok10699";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok10814";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok10840";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok10853";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok10857";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok10859";"year";"year";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok10870";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok12128";"sins";"sin";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"syn";"Strong";"O-Stem";"F"
"salt:/ppcmbe2/erv-old-1885-1#sTok12203";"works";"work";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-1#sTok13030";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-1#sTok13041";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok198";"sin";"sin";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"syn";"Strong";"O-Stem";"F"
"salt:/ppcmbe2/erv-old-1885-2#sTok400";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok550";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok557";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok601";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok610";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok648";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok780";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok826";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok837";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok857";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok894";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok899";"day";"day";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok915";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok939";"name";"name";"N";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok945";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok956";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok970";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok981";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok996";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1017";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1031";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok1039";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1051";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1072";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1086";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok1094";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1106";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1127";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1141";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok1149";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1163";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1184";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1198";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok1207";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1223";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1242";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1257";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok1266";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1280";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1301";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1315";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok1324";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1354";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1376";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/erv-old-1885-2#sTok1390";"days";"day";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/erv-old-1885-2#sTok1399";"years";"year";"NS";"English Old Testament Revisers ";"see Remarks ";"1885 ";"erv-old-1885 ";"BIBLE ";"n/a ";"l4";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
