"id";"q_token";"q_form";"q_lemma";"noun_id";"token";"oe_lemma";"lemma";"context_id";"context";"noun_pos";"q_pos";"context_cat";"cameron_number";"doe_short_title";"dialect";"edition";"genre";"latin_translation";"manuscript";"manuscript_date";"remarks";"sawyer_number";"word_count";"filename";"period";"text_name";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"period_simple";"period_sorted";"period_main"
"salt:/ycoe/cowsgosp.o3#sTok16344";"ænegum";"ǽnig";"any";"salt:/ycoe/cowsgosp.o3#sTok16345";"menn";"man";"man";"salt:/ycoe/cowsgosp.o3#structure9843";"ænegum menn";"N^D";"Q^D";"NP";"B8.4.3.1, B8.4.3.2, B8.4.3.3, B8.4.3.4";"Mt (WSCp), Mk (WSCp), Lk (WSCp), Jn (WSCp)";"West Saxon";"Skeat, Walter William. 1871-1887. \"The Four Gospels in Anglo-Saxon, Northumbrian and Old Mercian Versions.\" Cambridge: CUP. Reprinted Darmstadt 1970.";"Bible";"Yes";"Cambridge, Corpus Christi College, 140";"s. xi1";"";"";"71,104";"cowsgosp.o3";"o3";"West-Saxon Gospels";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowsgosp.o3#sTok16533";"ealle";"eal";"all";"salt:/ycoe/cowsgosp.o3#sTok16534";"menn";"man";"man";"salt:/ycoe/cowsgosp.o3#structure9958";"ealle menn";"N^N";"Q^N";"NP";"B8.4.3.1, B8.4.3.2, B8.4.3.3, B8.4.3.4";"Mt (WSCp), Mk (WSCp), Lk (WSCp), Jn (WSCp)";"West Saxon";"Skeat, Walter William. 1871-1887. \"The Four Gospels in Anglo-Saxon, Northumbrian and Old Mercian Versions.\" Cambridge: CUP. Reprinted Darmstadt 1970.";"Bible";"Yes";"Cambridge, Corpus Christi College, 140";"s. xi1";"";"";"71,104";"cowsgosp.o3";"o3";"West-Saxon Gospels";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok213";"mænigne";"manig";"many";"salt:/ycoe/cowulf.o34#sTok214";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure130";"mænigne man";"N^A";"Q^A";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok646";"ænig";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok647";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure406";"ænig man";"N^A";"Q^A";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok1042";"ealle";"eal";"all";"salt:/ycoe/cowulf.o34#sTok1043";"men";"man";"man";"salt:/ycoe/cowulf.o34#structure649";"ealle men";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok2418";"Ælcne";"ǽlc";"each";"salt:/ycoe/cowulf.o34#sTok2419";"mann";"man";"man";"salt:/ycoe/cowulf.o34#structure1509";"Ælcne mann";"N^A";"Q^A";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok2553";"ælc";"ǽlc";"each";"salt:/ycoe/cowulf.o34#sTok2554";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure1603";"ælc man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok3046";"mænige";"manig";"many";"salt:/ycoe/cowulf.o34#sTok3047";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure1900";"mænige man";"N^A";"Q^A";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok3350";"ælces";"ǽlc";"each";"salt:/ycoe/cowulf.o34#sTok3351";"mannes";"man";"man";"salt:/ycoe/cowulf.o34#structure2096";"ælces mannes";"N^G";"Q^G";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok4334";"mænigne";"manig";"many";"salt:/ycoe/cowulf.o34#sTok4335";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure2674";"mænigne man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok4659";"ænige";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok4660";"men";"man";"man";"salt:/ycoe/cowulf.o34#structure2868";"ænige men";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok4797";"ealle";"eal";"all";"salt:/ycoe/cowulf.o34#sTok4798";"men";"man";"man";"salt:/ycoe/cowulf.o34#structure2954";"ealle men";"N^A";"Q^A";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok6112";"mænigne";"manig";"many";"salt:/ycoe/cowulf.o34#sTok6113";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure3771";"mænigne man";"N^A";"Q^A";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok6988";"mænig";"manig";"many";"salt:/ycoe/cowulf.o34#sTok6990";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure4307";"mænig ungelæred man 0 þe *T*-1 wile þencan hu 0 *T*-2 þæt *ICH*-5 beon mæg þæt se 0 ðe *T*-3 gescop on fruman ealle gesceafta , þæt *ICH*-4 he wearð þus late geboren , swa ic eow nu areht hæbbe";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok7208";"æniges";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok7209";"mannes";"man";"man";"salt:/ycoe/cowulf.o34#structure4439";"æniges mannes";"N^G";"Q^G";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok7331";"ænig";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok7332";"mann";"man";"man";"salt:/ycoe/cowulf.o34#structure4518";"ænig mann";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok8220";"ælc";"ǽlc";"each";"salt:/ycoe/cowulf.o34#sTok8222";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure5069";"ælc cristen man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok8282";"ælc";"ǽlc";"each";"salt:/ycoe/cowulf.o34#sTok8284";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure5109";"ælc cristen man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok8301";"ælc";"ǽlc";"each";"salt:/ycoe/cowulf.o34#sTok8303";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure5119";"ælc cristen man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok8386";"ænig";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok8387";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure5167";"ænig man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok8843";"mænigne";"manig";"many";"salt:/ycoe/cowulf.o34#sTok8844";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure5442";"mænigne man";"N^A";"Q^A";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok9351";"ealra";"eal";"all";"salt:/ycoe/cowulf.o34#sTok9353";"manna";"man";"man";"salt:/ycoe/cowulf.o34#structure5744";"ealra cristenra manna";"N^G";"Q^G";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok9453";"ealra";"eal";"all";"salt:/ycoe/cowulf.o34#sTok9454";"manna";"man";"man";"salt:/ycoe/cowulf.o34#structure5813";"ealra manna";"N^G";"Q^G";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok9669";"æni";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok9670";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure5946";"æni man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok10282";"ænig";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok10283";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure6320";"ænig man 0 þe *T*-1 sylf geþencan cunne oðþon oðrum areccan mæge hwylce 0 *T*-2 þa mærða & ða myrhða *ICH*-3 syn 0 þe *T*-4 God on heofonum gegearwod hæfð þam 0 ðe *T*-5 his willan gewyrcð her on life";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok10522";"ænig";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok10523";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure6482";"ænig man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok10634";"ælc";"ǽlc";"each";"salt:/ycoe/cowulf.o34#sTok10636";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure6554";"ælc cristen man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok11050";"ealle";"eal";"all";"salt:/ycoe/cowulf.o34#sTok11052";"men";"man";"man";"salt:/ycoe/cowulf.o34#structure6798";"ealle deade men";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok11153";"Ælc";"ǽlc";"each";"salt:/ycoe/cowulf.o34#sTok11155";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure6875";"Ælc Cristen man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok12137";"ealle";"eal";"all";"salt:/ycoe/cowulf.o34#sTok12139";"menn";"man";"man";"salt:/ycoe/cowulf.o34#structure7465";"ealle cristene menn";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok12156";"æghwilc";"ǽg-hwilc";"which";"salt:/ycoe/cowulf.o34#sTok12158";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure7477";"æghwilc cristen man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok12237";"Ælc";"ǽlc";"each";"salt:/ycoe/cowulf.o34#sTok12239";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure7530";"Ælc cristen man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok12288";"ænig";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok12289";"mann";"man";"man";"salt:/ycoe/cowulf.o34#structure7562";"ænig mann";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok12384";"eallum";"eal";"all";"salt:/ycoe/cowulf.o34#sTok12386";"mannum";"man";"man";"salt:/ycoe/cowulf.o34#structure7622";"eallum cristenum mannum";"N^D";"Q^D";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok12548";"ælc";"ǽlc";"each";"salt:/ycoe/cowulf.o34#sTok12550";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure7742";"ælc cristen man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok12835";"ænig";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok12836";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure7920";"ænig man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok13028";"ænig";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok13029";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure8035";"ænig man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok13650";"ealle";"eal";"all";"salt:/ycoe/cowulf.o34#sTok13652";"men";"man";"man";"salt:/ycoe/cowulf.o34#structure8397";"ealle cristene men";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok13775";"Ælc";"ǽlc";"each";"salt:/ycoe/cowulf.o34#sTok13777";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure8479";"Ælc cristen man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok13812";"ænig";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok13814";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure8505";"ænig cristen man";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok14276";"ænig";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok14278";"man";"man";"man";"salt:/ycoe/cowulf.o34#structure8800";"ænig cristen man 0 þe *T*-1 ylde hæbbe";"N^N";"Q^N";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok14303";"ænigum";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok14304";"men";"man";"man";"salt:/ycoe/cowulf.o34#structure8812";"ænigum men";"N^D";"Q^D";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok14345";"æniges";"ǽnig";"any";"salt:/ycoe/cowulf.o34#sTok14346";"mannes";"man";"man";"salt:/ycoe/cowulf.o34#structure8836";"æniges mannes *ICH*-1";"N^G";"Q^G";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok15170";"læssan";"læs";"less";"salt:/ycoe/cowulf.o34#sTok15171";"mannum";"man";"man";"salt:/ycoe/cowulf.o34#structure9367";"læssan mannum";"N^D";"QR^D";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"o3";"d_o3";"a_oe"
