"corpus";"id";"det";"det_lemma";"context";"context_pos";"noun";"noun_lemma";"noun_pos";"Author";"Birthdate";"Date_of_composition";"Filename";"Genre";"Manuscript";"composition_year";"period_simple";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok2942";"The";"the";"The good man 0 that *T*-1 showed us all these commodities was got into such *ICH*-2 a train of calling them the blessed this , and the blessed that , that at last he showed us a bit of the blessed fig-tree 0 that *T*-3 Christ cursed .";"IP-MAT";"man";"man";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok3501";"the";"the";"into the country";"PP";"country";"country";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok3885";"The";"the";"The poor old creature went ,";"IP-MAT";"creature";"creature";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok3957";"a";"a";"first , indeed , to be in himself so great a man";"IP";"man";"man";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok4040";"a";"a";"eight thousand pounds a year";"NP";"year";"year";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok4260";"a";"a";"to a brother who 0 *T*-1 deserves so much , and whose least merit 0 *T*-2 is not the knowing how *T*-3 to employ so great a fortune";"PP";"brother";"brother";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok4588";"a";"a";"in a manner";"PP";"manner";"manner";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok4631";"a";"a";"in a manner";"PP";"manner";"manner";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok4633";"a";"a";"by the absence of the great duke , Florence is become in a manner a country town";"IP";"country";"country";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok4650";"a";"a";"for a country town";"PP";"country";"country";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok5553";"the";"the";"in the country";"PP";"country";"country";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok5571";"the";"the";"into the country";"PP";"country";"country";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok5631";"a";"a";"getting myself a house";"IP";"house";"house";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok5693";"the";"the";"but *con* am just the same long lean creature <P_5,15> as usual .";"IP-MAT";"creature";"creature";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok7036";"a";"a";"three hundred pounds a year";"NP";"year";"year";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok7059";"a";"a";"near two thousand pounds a year";"NP";"year";"year";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok7107";"the";"the";"in the most idle manner";"PP";"manner";"manner";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok7152";"a";"a";"a man *ICH*-2 happy for whom 0 *T*-3 I have a just esteem and most sincere friendship";"IP";"man";"man";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok7322";"a";"a";"a man and a sensible one , which 0 I think 0 *T*-1 I might be if 0 I would";"NP";"man";"man";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok7776";"the";"the";"of the hand";"PP";"hand";"hand";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"hand";"Strong";"U-Stem";"F"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok7860";"this";"this";"my light horse commanded by Patapan follows this day se'nnight .";"IP-MAT";"day";"day";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok7930";"the";"the";"but on the approach of our troops the enemy stole off ,";"IP-MAT";"enemy";"enemy";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok8348";"the";"the";"you one day or other be the death of thousands";"IP";"death";"death";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"u";"a";"G";"deaþ";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok8374";"those";"those";"of those men who 0 *T*-1 have given you this opportunity of distinguishing yourself";"PP";"men";"man";"NS";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok8543";"the";"the";"with the king";"PP";"king";"king";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok8595";"the";"the";"this side the water";"NP";"water";"water";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"u";"s";"G";"wæter";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok8608";"The";"the";"The day 0 0 *T*-1 the young volunteer departed for the army <paren> unluckily indeed it was after the battle <$$paren> , his tender mother Sisygambis , and the beautiful Statira , a lady formerly known in your history by the name of Artemisia , from her cutting off her hair on your absence , were so afflicted and so inseparable , that they made a party together to Mr. <font> Graham's <$$font> <paren> you may read <font> Iapis <$$font> if 0 you please <$$paren> to be blooded .";"IP-MAT";"day";"day";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok8648";"the";"the";"by the name of Artemisia";"PP";"name";"name";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok8729";"the";"the";"*T*-2 to be attended with false locks the next day";"IP";"day";"day";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok9226";"the";"the";"the French king should happen to have the nomination";"IP";"king";"king";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok9515";"the";"the";"for the death of play";"PP";"death";"death";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"u";"a";"G";"deaþ";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok9521";"the";"the";"and the death of Winnington's wife , which 0 *T*-2 may be an unlucky event for my lady";"CONJP";"death";"death";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"u";"a";"G";"deaþ";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok9644";"that";"that";"to that strange wife";"PP";"wife";"wife";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"wif";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok10059";"a";"a";"forty pounds a year";"NP";"year";"year";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok10803";"a";"a";"Your campaign in Scotland rolled out and well be-epitheted would make a pompous work";"IP";"work";"work";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok11580";"a";"a";"for a natural son of lord Kilmarnock's";"PP";"son";"son";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"sunu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok11610";"a";"a";"We have had a great and fine day in the house on the second reading the bill for taking away the heritable jurisdictions in Scotland .";"IP-MAT";"day";"day";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok11616";"the";"the";"in the house";"PP";"house";"house";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok12449";"the";"the";"poor man ! he had been tried twice the year before for cowardice";"IP";"year";"year";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok12563";"the";"the";"the name of well-wishers to the present establishment , and patriots , outbidding ministers that they may make the better market of their own patriotism";"IP";"name";"name";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok128";"the";"the";"The gout came into my heel the night before last , perhaps from the deluge and damp .";"IP-MAT";"night";"night";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok148";"the";"the";"about the house";"PP";"house";"house";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok241";"the";"the";"It is the most absurd , obscure , and tiresome book 0 0 *T*-1 I know .";"IP-MAT";"book";"book";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F"
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok325";"an";"a";"an old man and his son";"NP";"man";"man";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok342";"the";"the";"the king had run into a thorn-bush";"IP";"king";"king";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok533";"a";"a";"to pull down a king";"IP";"king";"king";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok540";"an";"a";"* set up an emperor";"IP";"emperor";"emperor";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok646";"the";"the";"monsieur <$$font> , the king's brother , is the only man of rank from whom 0 *T*-1 they $can $not {TEXT:cannot} take a title";"IP";"man";"man";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok952";"the";"the";"the king of big Britain and the king of little Spain";"NP";"king";"king";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok958";"the";"the";"and the king of little Spain";"CONJP";"king";"king";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok1716";"a";"a";"1000 <font> l. <$$font> a year";"NP";"year";"year";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok1800";"the";"the";"the emperor will stir - yet";"IP";"emperor";"emperor";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-179x-2#sTok2090";"the";"the";"the wisdom of all ages and all nations has never been able *T*-2 to compose";"IP";"wisdom";"wisdom";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23)";"walpole-179x";"LET PRIV";"n/a";1790;"l2";"u";"a";"G";"wisdom";"Strong";"A-Stem";"M"
