"id";"q_token";"q_lemma";"context";"token";"lemma";"plural";"singular";"author";"period";"filename";"genre";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"period_simple";"period_sorted";"period_main"
"salt:/ppcmbe2/austen-180x-1#sTok6134";"few";"few";"for a few days";"days";"day";"1";"";"Austen, Jane";"l2";"austen-180x";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/austen-180x-1#sTok6252";"any";"any";"I could not get any fish for Kintbury while 0 their family was large";"fish";"fish";"";"1";"Austen, Jane";"l2";"austen-180x";"LET PRIV";"u";"c";"G";"fisc";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/austen-180x-1#sTok6350";"few";"few";"a few days before";"days";"day";"1";"";"Austen, Jane";"l2";"austen-180x";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/austen-180x-1#sTok9908";"no";"no";"A widower with 3 children has no right to look higher than his daughter's Governess .";"right";"right";"";"1";"Austen, Jane";"l2";"austen-180x";"LET PRIV";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/austen-180x-1#sTok11070";"no";"no";"James has no horse";"horse";"horse";"";"1";"Austen, Jane";"l2";"austen-180x";"LET PRIV";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/austen-180x-1#sTok11296";"all";"all";"with all my heart";"heart";"heart";"";"1";"Austen, Jane";"l2";"austen-180x";"LET PRIV";"c";"c";"G";"heorte";"Weak";"N-Stem";"F";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/austen-180x-1#sTok11317";"few";"few";"in a few days";"days";"day";"1";"";"Austen, Jane";"l2";"austen-180x";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/austen-180x-1#sTok11500";"many";"many";"many days longer";"days";"day";"1";"";"Austen, Jane";"l2";"austen-180x";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/austen-1815-2#sTok7962";"no";"no";"but no love";"love";"love";"";"1";"Austen, Jane";"l3";"austen-1815";"FICTION";"u";"a";"G";"lufu";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-1815-2#sTok8783";"every";"every";"\" every day more precious and more delightful than the day before !";"day";"day";"";"1";"Austen, Jane";"l3";"austen-1815";"FICTION";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-1815-2#sTok8797";"every";"every";"- every day making me less fit to bear any other place .";"day";"day";"";"1";"Austen, Jane";"l3";"austen-1815";"FICTION";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-1815-2#sTok9490";"any";"any";"procrastinating any evil 0 that *T*-1 was inevitable";"evil";"evil";"";"1";"Austen, Jane";"l3";"austen-1815";"FICTION";"u";"a";"G";"yfel";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-1815-2#sTok9747";"every";"every";"They had been meeting almost every day since his arrival .";"day";"day";"";"1";"Austen, Jane";"l3";"austen-1815";"FICTION";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-1815-2#sTok10158";"some";"some";"It was some days before 0 she saw Jane Fairfax , to judge of her honest regret in this woeful change ;";"days";"day";"1";"";"Austen, Jane";"l3";"austen-1815";"FICTION";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-1815-2#sTok12823";"no";"no";"I mention no names ;";"names";"name";"1";"";"Austen, Jane";"l3";"austen-1815";"FICTION";"c";"a";"G";"nama";"Weak";"N-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-181x-2#sTok346";"every";"every";"her to be out of doors and hard at work every day";"day";"day";"";"1";"Austen, Jane";"l3";"austen-181x";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-181x-2#sTok1933";"half";"half";"half a year hence";"year";"year";"";"1";"Austen, Jane";"l3";"austen-181x";"LET PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-181x-2#sTok3669";"many";"many";"for many days";"days";"day";"1";"";"Austen, Jane";"l3";"austen-181x";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-181x-2#sTok4208";"every";"every";"with every virtue under Heaven";"virtue";"virtue";"";"1";"Austen, Jane";"l3";"austen-181x";"LET PRIV";"u";"a";"R";"";"";"";"";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-181x-2#sTok4598";"no";"no";"to be <font> no Honey";"Honey";"honey";"";"1";"Austen, Jane";"l3";"austen-181x";"LET PRIV";"u";"s";"G";"hunig";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-181x-2#sTok5933";"every";"every";"Harriet Knight comes every day to read to Aunt Cassandra .";"day";"day";"";"1";"Austen, Jane";"l3";"austen-181x";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-181x-2#sTok6705";"half";"half";"half a year ago";"year";"year";"";"1";"Austen, Jane";"l3";"austen-181x";"LET PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/austen-181x-2#sTok10724";"some";"some";"Caroline was sent to School some years";"years";"year";"1";"";"Austen, Jane";"l3";"austen-181x";"LET PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/bain-1878-1#sTok590";"many";"many";"*T*-1 must spend many years in learning foreign languages";"years";"year";"1";"";"Bain, Alexander";"l4";"bain-1878";"EDUC TREAT";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/bain-1878-1#sTok1335";"any";"any";"to any medical work of the ancient world";"work";"work";"";"1";"Bain, Alexander";"l4";"bain-1878";"EDUC TREAT";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/bain-1878-1#sTok1565";"no";"no";"Now there is no book 0 that *T*-2 has been so abundantly *ICH*-3 commented on *-2 as the Bible .";"book";"book";"";"1";"Bain, Alexander";"l4";"bain-1878";"EDUC TREAT";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/bain-1878-1#sTok7649";"several";"several";"for several years";"years";"year";"1";"";"Bain, Alexander";"l4";"bain-1878";"EDUC TREAT";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/bain-1878-1#sTok10553";"each";"each";"of each day";"day";"day";"";"1";"Bain, Alexander";"l4";"bain-1878";"EDUC TREAT";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/baker-1742-2#sTok116";"each";"each";"before each Eye";"Eye";"eye";"";"1";"Baker, Henry";"l1";"baker-1742";"SCIENCE OTHER";"c";"c";"G";"eage";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/baker-1742-2#sTok3506";"some";"some";"some Years ago";"Years";"year";"1";"";"Baker, Henry";"l1";"baker-1742";"SCIENCE OTHER";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/baker-1742-2#sTok4757";"all";"all";"all Creatures *ICH*-1 do * 0 that *T*-2 undergo such like Changes";"Creatures";"creature";"1";"";"Baker, Henry";"l1";"baker-1742";"SCIENCE OTHER";"c";"c";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/baker-1742-2#sTok4858";"several";"several";"for <P_195> several Days";"Days";"day";"1";"";"Baker, Henry";"l1";"baker-1742";"SCIENCE OTHER";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/baker-1742-2#sTok6788";"each";"each";"each Eye has a Violet-blew Pupil , clear and admirable , surrounded by a pale yellow Circle .";"Eye";"eye";"";"1";"Baker, Henry";"l1";"baker-1742";"SCIENCE OTHER";"c";"c";"G";"eage";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/baker-1742-2#sTok7726";"any";"any";"a <font> Gnat <$$font> finds any tender juicy Fruits , or Liquors";"Fruits";"fruit";"1";"";"Baker, Henry";"l1";"baker-1742";"SCIENCE OTHER";"c";"s";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/baker-1742-2#sTok9073";"several";"several";"continuing sometimes several Days";"Days";"day";"1";"";"Baker, Henry";"l1";"baker-1742";"SCIENCE OTHER";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/baker-1742-2#sTok11862";"all";"all";"devouring all their Substance";"Substance";"substance";"";"1";"Baker, Henry";"l1";"baker-1742";"SCIENCE OTHER";"c";"s";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-1#sTok318";"every";"every";"*T*-1 every tree must be planted in a soil proper to its kind";"tree";"tree";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-1#sTok996";"any";"any";"in any manner of instruction , publick or private";"manner";"manner";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-1#sTok2828";"no";"no";"at no manner of loss";"manner";"manner";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-1#sTok3237";"every";"every";"*T*-1 every day happens";"day";"day";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-1#sTok3642";"no";"no";"they have no manner of concern *ICH*-1";"manner";"manner";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-1#sTok6986";"any";"any";"*T*-1 without these , will qualify any man for a teacher";"man";"man";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-1#sTok7931";"any";"any";"or any book as much after the <font> Latin <$$font> idiom";"book";"book";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-1#sTok8199";"any";"any";"or any other book whence 0 *T*-1 they have learned their phrases";"book";"book";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-1#sTok10686";"all";"all";"with all manner of <font> English <$$font> words";"manner";"manner";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-1#sTok11269";"any";"any";"to any particular name or substantive noun";"name";"name";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"c";"a";"G";"nama";"Weak";"N-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-1#sTok11441";"every";"every";"of every particular day";"day";"day";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-2#sTok1660";"no";"no";"But even the publick encouragement , or pensions , allowed the instructors of youth , bear no manner of proportion to their vast labour , and the services expected from them .";"manner";"manner";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-2#sTok1719";"any";"any";"Will ever any man of tolerable taste , spend both time and money in a long course of education , that he may be capable of such instructions";"man";"man";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/barclay-1743-2#sTok2308";"any";"any";"any man of the least merit apply himself to the instruction of youth";"man";"man";"";"1";"Barclay, James";"l1";"barclay-1743";"EDUC TREAT";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/bardsley-1807-1#sTok1989";"several";"several";"several years standing";"years";"year";"1";"";"Bardsley, Samuel Argent";"l2";"bardsley-1807";"SCIENCE MEDICINE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/bardsley-1807-1#sTok5215";"many";"many";"from many years back";"years";"year";"1";"";"Bardsley, Samuel Argent";"l2";"bardsley-1807";"SCIENCE MEDICINE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/bardsley-1807-1#sTok6816";"few";"few";"of a few days";"days";"day";"1";"";"Bardsley, Samuel Argent";"l2";"bardsley-1807";"SCIENCE MEDICINE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/bardsley-1807-1#sTok8238";"few";"few";"in a few years";"years";"year";"1";"";"Bardsley, Samuel Argent";"l2";"bardsley-1807";"SCIENCE MEDICINE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/bardsley-1807-1#sTok8697";"both";"both";"of both hands";"hands";"hand";"1";"";"Bardsley, Samuel Argent";"l2";"bardsley-1807";"SCIENCE MEDICINE";"c";"c";"G";"hand";"Strong";"U-Stem";"F";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/bardsley-1807-1#sTok9140";"each";"each";"To go into a slipper-bath *ICH*-1 each night at 100 degrees";"night";"night";"";"1";"Bardsley, Samuel Argent";"l2";"bardsley-1807";"SCIENCE MEDICINE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/bardsley-1807-1#sTok9369";"each";"each";"to be rubbed upon the inside of the legs and thighs each night , after the use of a slipper-bath , heated to 94 degrees";"night";"night";"";"1";"Bardsley, Samuel Argent";"l2";"bardsley-1807";"SCIENCE MEDICINE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/bardsley-1807-1#sTok9558";"few";"few";"within these few days";"days";"day";"1";"";"Bardsley, Samuel Argent";"l2";"bardsley-1807";"SCIENCE MEDICINE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/barton-gresswell-1906-2#sTok424";"few";"few";"Within the last few years";"years";"year";"1";"";"Barton, Frank Townend, and George Gresswell.";"l4";"barton-gresswell-1906";"SCIENCE MEDICINE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/barton-gresswell-1906-2#sTok2167";"several";"several";"of several deaths in man from anthrax";"deaths";"death";"1";"";"Barton, Frank Townend, and George Gresswell.";"l4";"barton-gresswell-1906";"SCIENCE MEDICINE";"u";"a";"G";"deaþ";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/barton-gresswell-1906-2#sTok2198";"several";"several";"of several deaths";"deaths";"death";"1";"";"Barton, Frank Townend, and George Gresswell.";"l4";"barton-gresswell-1906";"SCIENCE MEDICINE";"u";"a";"G";"deaþ";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/barton-gresswell-1906-2#sTok5401";"no";"no";"it shows any signs of illness , no matter how simple 0 *T*-1 the ailment may appear at first";"matter";"matter";"";"1";"Barton, Frank Townend, and George Gresswell.";"l4";"barton-gresswell-1906";"SCIENCE MEDICINE";"c";"s";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/barton-gresswell-1906-2#sTok5737";"some";"some";"along with some other men";"men";"man";"1";"";"Barton, Frank Townend, and George Gresswell.";"l4";"barton-gresswell-1906";"SCIENCE MEDICINE";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/barton-gresswell-1906-2#sTok5753";"some";"some";"In so doing some blood was left in the foldyard where 0 *T*-1 a number of pigs were kept .";"blood";"blood";"";"1";"Barton, Frank Townend, and George Gresswell.";"l4";"barton-gresswell-1906";"SCIENCE MEDICINE";"u";"s";"G";"blod";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/barton-gresswell-1906-2#sTok6666";"some";"some";"for some boiling water";"water";"water";"";"1";"Barton, Frank Townend, and George Gresswell.";"l4";"barton-gresswell-1906";"SCIENCE MEDICINE";"u";"s";"G";"wæter";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/barton-gresswell-1906-2#sTok7231";"some";"some";"of some years";"years";"year";"1";"";"Barton, Frank Townend, and George Gresswell.";"l4";"barton-gresswell-1906";"SCIENCE MEDICINE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/barton-gresswell-1906-2#sTok7423";"any";"any";"in any country";"country";"country";"";"1";"Barton, Frank Townend, and George Gresswell.";"l4";"barton-gresswell-1906";"SCIENCE MEDICINE";"c";"c";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/barton-gresswell-1906-2#sTok7617";"many";"many";"of the many years of patient labour by these and numerous other workers";"years";"year";"1";"";"Barton, Frank Townend, and George Gresswell.";"l4";"barton-gresswell-1906";"SCIENCE MEDICINE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/beale-1898-2#sTok99";"all";"all";"but all the intellectual work must of course be conditioned by the necessities of the physical life ,";"work";"work";"";"1";"Beale, Dorothea";"l4";"beale-1898";"EDUC TREAT";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/beale-1898-2#sTok1724";"every";"every";"We see every year at the Conference of Women Workers , that the seed sown in faith has brought forth fruit ; that the whole aspect of the woman's realm has changed since the days of Evelina and Miss Austen .";"year";"year";"";"1";"Beale, Dorothea";"l4";"beale-1898";"EDUC TREAT";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/beale-1898-2#sTok3246";"some";"some";"I have mentioned at the close of the introduction some books not too large or difficult which 0 *T*-1 will be helpful to those who 0 *T*-2 desire to begin the serious study of the subjects included under the general heading of pedagogy .";"books";"book";"1";"";"Beale, Dorothea";"l4";"beale-1898";"EDUC TREAT";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/beale-1898-2#sTok3486";"some";"some";"or some manual work";"work";"work";"";"1";"Beale, Dorothea";"l4";"beale-1898";"EDUC TREAT";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/beale-1898-2#sTok3531";"each";"each";"the total cubic content might be the same each year ,";"year";"year";"";"1";"Beale, Dorothea";"l4";"beale-1898";"EDUC TREAT";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/beale-1898-2#sTok5681";"some";"some";"some years ago";"years";"year";"1";"";"Beale, Dorothea";"l4";"beale-1898";"EDUC TREAT";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/beale-1898-2#sTok6718";"each";"each";"classes and teachers change for the child each year";"year";"year";"";"1";"Beale, Dorothea";"l4";"beale-1898";"EDUC TREAT";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/beale-1898-2#sTok8034";"some";"some";"in some books";"books";"book";"1";"";"Beale, Dorothea";"l4";"beale-1898";"EDUC TREAT";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/beale-1898-2#sTok8042";"some";"some";"and some dialogue books are so *ICH*-1 printed , that the French $can $not {TEXT:cannot} be covered ;";"books";"book";"1";"";"Beale, Dorothea";"l4";"beale-1898";"EDUC TREAT";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/beddingfield-1763-2#sTok349";"both";"both";"you the said <font> Richard , <$$font> both your hands about the neck of the said <font> John , <$$font> then and there did fix and fasten";"hands";"hand";"1";"";"n/a";"l2";"beddingfield-1763";"PROC TRIAL";"c";"c";"G";"hand";"Strong";"U-Stem";"F";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/beddingfield-1763-2#sTok379";"both";"both";"both your hands so as aforesaid fixed and fastened about the neck of the said <font> John";"hands";"hand";"1";"";"n/a";"l2";"beddingfield-1763";"PROC TRIAL";"c";"c";"G";"hand";"Strong";"U-Stem";"F";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/beddingfield-1763-2#sTok1462";"both";"both";"the said <font> Richard <$$font> both his hands about the neck of the said <font> John <$$font> then and there did fix and fasten";"hands";"hand";"1";"";"n/a";"l2";"beddingfield-1763";"PROC TRIAL";"c";"c";"G";"hand";"Strong";"U-Stem";"F";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/beddingfield-1763-2#sTok1491";"both";"both";"both his hands so as aforesaid fixed and fastened about the neck of the said <font> John";"hands";"hand";"1";"";"n/a";"l2";"beddingfield-1763";"PROC TRIAL";"c";"c";"G";"hand";"Strong";"U-Stem";"F";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/beddingfield-1763-2#sTok2846";"all";"all";"all the night before";"night";"night";"";"1";"n/a";"l2";"beddingfield-1763";"PROC TRIAL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/beddingfield-1763-2#sTok10199";"any";"any";"Is there any sudden death , natural death , 0 that *T*-2 will give a man a blackness and swelling in the face";"death";"death";"";"1";"n/a";"l2";"beddingfield-1763";"PROC TRIAL";"u";"a";"G";"deaþ";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/beddingfield-1763-2#sTok10319";"any";"any";"of any man who 0 *T*-2 catches another , a strong man in his sleep , by the throat";"man";"man";"";"1";"n/a";"l2";"beddingfield-1763";"PROC TRIAL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
