"id";"q_token";"q_form";"q_lemma";"context";"token";"lemma";"plural";"singular";"author";"period";"dialect";"filename";"genre";"verse_or_prose";"foreign_original";"relationship_to_spoken_language";"prototypicaltext_category";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"period_simple";"period_sorted";"period_main"
"18018490";"euery";"euery";"every";"and euery nyght";"nyght";"night";"";"1";"X";"M4";"EMO";"CMEDMUND";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18117741";"every";"every";"every";"And every nyght durynge the Parlyment the kyng was wacchyde , on lorde with his mayny one nyght , and anothyr lorde anothyr nyghte , duryng alle the Parlyment .";"nyght";"night";"";"1";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18125587";"alle";"alle";"all";"And whanne 0 thys was done the kyng bode alle nyghte in a vyllage faste be-syde ther that *T*-1 the batelle was done .";"nyghte";"night";"";"1";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18135192";"alle";"alle";"all";"and so there was , alle that nyghte ,";"nyghte";"night";"";"1";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18156229";"alle";"alle";"all";"botte a certayne of hys sympylle and rude mayny a-bode there alle the nyght , $wenynge to them that they hadde wytte and wysdome for to have gydyde or put in gydyng alle Ingelonde , alsosone at 0 0 *T*-2 they hadde gote the cytte of London by a mysse happe of cuttynge of ij sory cordys 0 that *T*-3 nowe be alteryde , and made ij stronge schynys of yryn unto the draught brygge of London .";"nyght";"night";"";"1";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18156405";"alle";"alle";"all";"and they serchyd alle that nyght .";"nyght";"night";"";"1";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18164245";"alle";"alle";"all";"only a Fryer Austyn schot gonnys alle that nyght in a parke 0 that *T*-1 was at the backe syde of the fylde";"nyght";"night";"";"1";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18164342";"alle";"alle";"all";"for fere he a-bode in that parke alle that nyght";"nyght";"night";"";"1";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18174628";"many";"many";"many";"he loggyd whythe the kynge in hys owne bedde many nyghtys";"nyghtys";"night";"1";"";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18292367";"euery";"euery";"every";"& ȝet sche lay be hym euery nygth in his bedde ,";"nygth";"night";"";"1";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18294187";"al";"al";"all";"+Tis creatur was so labowrd & vexyd al þat nygth þat sche wyst neuyr what 0 *T*-1 sche mygth do .";"nygth";"night";"";"1";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18297184";"euery";"euery";"every";"& *con* purchasyd hir herborwe euery nyght wyth gret reuerens ,";"nyght";"night";"";"1";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18300434";"euery";"euery";"every";"sche lay wyth hym euery nygth in hys bedde";"nygth";"night";"";"1";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18343413";"al";"al";"all";"*T*-1 sche had leyn al nygth";"nygth";"night";"";"1";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18362008";"al";"al";"all";"al þe nygth on ende & þe next day tyl evyn-song-tyme";"nygth";"night";"";"1";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18485202";"all";"all";"all";"we maye ryde all nyghte unto oure owne castell";"nyghte";"night";"";"1";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18535434";"all";"all";"all";"And so she and he rested there all that nyght";"nyght";"night";"";"1";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18546050";"all";"all";"all";"and there he laye all that nyght withoute ony comforte .";"nyght";"night";"";"1";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18547612";"all";"all";"all";"' Be my feyth , ' seyde sir Launcelot , ' in that pavylyon woll I lodge all this nyght . '";"nyght";"night";"";"1";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18554482";"all";"all";"all";"and so aftir souper som abode there all nyght .";"nyght";"night";"";"1";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18576617";"all";"all";"all";"of all that nyght";"nyght";"night";"";"1";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18583956";"all";"all";"all";"he wolde abyde there stylle all that nyght";"nyght";"night";"";"1";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18595366";"all";"all";"all";"And there he had ryght good chere all that nyght .";"nyght";"night";"";"1";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18598770";"all";"all";"all";"And so he prayde all that nyght tylle on the morne 0 that *T*-1 hit was day ,";"nyght";"night";"";"1";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18599515";"all";"all";"all";"And so all that nyght the lyon and he slepte togydirs .";"nyght";"night";"";"1";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18670244";"all";"all";"all";"& all nyght";"nyght";"night";"";"1";"X";"M3";"EML";"CMMANDEV";"";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18672241";"all";"all";"all";"his men wake all nyght";"nyght";"night";"";"1";"X";"M3";"EML";"CMMANDEV";"";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18723150";"ych";"ych";"each";"ych nyght he ȝede yn *T*-3 , wer hyt neuer soo coold forste";"nyght";"night";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18730757";"al";"al";"all";"ȝe haue trowblet me al þys nyght";"nyght";"night";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18737220";"no";"no";"no";"*T*-2 *exp* ys no nyght";"nyght";"night";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18771343";"al";"al";"all";"*T*-7 þe fyrst day of þys mone 0 þat *T*-6 now ys Candylmasse-day , þe Romans wold goo al nyght about þe cyte of Rome wyth torches , and blasus and canduls brennyng , yn worschip of þys woman Februa , hopyng for þys worschip to haue þe rayþyr helpe of hyr sonne Mars yn hor doyng";"nyght";"night";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18801458";"all";"all";"all";"but *con* all nyght lay by þe way ,";"nyght";"night";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18801938";"all";"all";"all";"and *con* wrasteled wyth hym , all þe nyght tyll on þe morow ,";"nyght";"night";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18807554";"all";"all";"all";"and *con* soo lay all nyght cryyng þat hit was rewth 0 *T*-1 to here .";"nyght";"night";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18811709";"all";"all";"all";"and when 0 he had made a gret fure , he lay þerby all nyght .";"nyght";"night";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18811901";"fele";"fele";"fele";"þys man saw þys syght fele nyghtys aftyr";"nyghtys";"night";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18812180";"yche";"yche";"each";"yche nyght he all tosley hur";"nyght";"night";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18823878";"ych";"ych";"each";"and *con* lay at his bedys fete ych nyȝt ,";"nyȝt";"night";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19041072";"al";"al";"all";"*-1 schyne uppon þilke relikes al an nyȝt";"nyȝt";"night";"";"1";"TREVISA JOHN";"M3";"SL";"CMPOLYCH";"";"PROSE";"LATIN";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19072861";"al";"al";"all";"and al nyȝt þat cloude abood by sides his tente ,";"nyȝt";"night";"";"1";"TREVISA JOHN";"M3";"SL";"CMPOLYCH";"";"PROSE";"LATIN";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19110632";"al";"al";"all";"aboute a dede cors *exp* schulde be wacche al þe nyȝt longe";"nyȝt";"night";"";"1";"TREVISA JOHN";"M3";"SL";"CMPOLYCH";"";"PROSE";"LATIN";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19229614";"al";"al";"all";"to stepe al a nyght";"nyght";"night";"";"1";"REYNES ROBERT";"M4";"EML";"CMREYNES";"";"PROSE";"X";"WRITTEN";"INSTR SEC";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19299238";"all";"all";"all";"and *con* continued all night in prayers alone , as 0 0 *T*-1 the gospell seith .";"night";"night";"";"1";"ROLLE RICHARD";"M2/4";"NO/EMO";"CMROLLTR";"";"PROSE";"LATIN";"WRITTEN";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"19326225";"euery";"euery";"every";"þis blessed and glorious Ladie afore þat she had conceyved oure Lord , euery nyȝthe aftur mydnyȝtht she was besy in prayour";"nyȝthe";"night";"";"1";"X";"M3/4";"SL";"CMROYAL";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19354967";"all";"all";"all";"& laye it appon þe schedde of his hede all þe nyghte .";"nyghte";"night";"";"1";"";"mx4";"Northern";"cmthorn.mx4";"Handbooks, medicine";"";"";"";"";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19357009";"ilk";"ilk";"each";"& ilk a nyghte take þe montenance of a fiche";"nyghte";"night";"";"1";"";"mx4";"Northern";"cmthorn.mx4";"Handbooks, medicine";"";"";"";"";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19359408";"all";"all";"all";"& lay it on thyn eghne all nyghte ,";"nyghte";"night";"";"1";"";"mx4";"Northern";"cmthorn.mx4";"Handbooks, medicine";"";"";"";"";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19431291";"ani";"ani";"any";"þan ani niht þeoster";"niht";"night";"";"1";"X";"MX/1";"EMO";"CMTRINIT";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19533940";"al";"al";"all";"al þe nyȝt traueylynge";"nyȝt";"night";"";"1";"X";"M3";"EML";"CMWYCSER";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19146126";"litil";"litil";"little";"Also Elysee multypliede a litil oile ,";"oile";"oil";"";"1";"PURVEY JOHN";"M3";"SL";"CMPURVEY";"";"PROSE";"X";"WRITTEN";"INSTR REL";"u";"s";"G";"ele";"Strong";"A-Stem";"M";"m3";"g_m3";"b_me"
"17411033";"no";"no";"no";"Ine non oþre manyere / *exp* ne is no riȝt to zuerie .";"riȝt";"right";"";"1";"DAN MICHEL";"M2";"KL";"CMAYENBI";"";"PROSE";"FRENCH";"WRITTEN";"INSTR REL";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"17727327";"no";"no";"no";"and *con* had no rite þerto ,";"rite";"right";"";"1";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17744638";"al";"al";"all";"*T*-1 he relesid al þe rite 0 þat *T*-2 he had to Gian and Gascon";"rite";"right";"";"1";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17744697";"al";"al";"all";"and al his rite he relesid at þat mariage .";"rite";"right";"";"1";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18109932";"na";"na";"no";"ne na ryghte";"ryghte";"right";"";"1";"GAYTRYGE DAN JON";"M3/4";"NO";"CMGAYTRY";"";"PROSE";"X";"q\tX";"INSTR REL";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18181223";"noo";"noo";"no";"they hadde noo ryght to have any offerynge";"ryght";"right";"";"1";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18543421";"all";"all";"all";"at all ryghtes";"ryghtes";"right";"1";"";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18543761";"all";"all";"all";"unto all ryghtes";"ryghtes";"right";"1";"";"MALORY THOMAS";"M4";"WML";"CMMALORY";"";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18880833";"mikell";"mikell";"much";"| & forrþi wass itt mikell rihht | | +Tatt he *-2 Johan *ICH*-3 wass nemmnedd , | | 0 +Tatt *T*-4 tacneþþ all þatt þing 0 þatt *T*-5 iss | | All affterr Godess wille . |";"rihht";"right";"";"1";"?";"M1";"East Midlands (Southwest Lincolnshire)";"cmorm.po.m1";"";"VERSE";"";"";"";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"18989089";"mikell";"mikell";"much";"wiþþ mikell rihht";"rihht";"right";"";"1";"?";"M1";"East Midlands (Southwest Lincolnshire)";"cmorm.po.m1";"";"VERSE";"";"";"";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19018964";"micel";"micel";"much";"eall mid micel rihte";"rihte";"right";"";"1";"X";"M1";"EMO";"CMPETERB";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19022612";"ealle";"ealle";"all";"of ealle Godes rihtes";"rihtes";"right";"1";"";"X";"M1";"EMO";"CMPETERB";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19122418";"al";"al";"all";"þe kyng of Engelond shulde leve and resigne up to þe kyng of Fraunce </em> al þe right and þe cleyme 0 þat *T*-2 he had to þe reume of Fraunce";"right";"right";"";"1";"TREVISA JOHN";"M3";"SL";"CMPOLYCH";"";"PROSE";"LATIN";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19208190";"no";"no";"no";"*T*-2 wyl do no right after the sentence and Iugement of your men";"right";"right";"";"1";"CAXTON WILLIAM";"M4";"EMO";"CMREYNAR";"";"PROSE";"DUTCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19240527";"all";"all";"all";"in all ryght and reason";"ryght";"right";"";"1";"REYNES ROBERT";"M4";"EML";"CMREYNES";"";"PROSE";"X";"WRITTEN";"INSTR SEC";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19428810";"Al";"al";"all";"Al riht is leid";"riht";"right";"";"1";"X";"MX/1";"EMO";"CMTRINIT";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19578854";"no";"no";"no";"siche lettres maken no riȝt , ȝe by mannys lawe ,";"riȝt";"right";"";"1";"X";"M3";"EML";"CMWYCSER";"";"PROSE";"X";"X";"INSTR REL";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17932719";"alle";"alle";"all";"alle þe sede of Jakob , glorifieþ hym .";"sede";"seed";"";"1";"X";"M2";"EML";"CMEARLPS";"";"PROSE";"LATIN/FRENCH";"WRITTEN";"X";"c";"s";"G";"seed";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"18359564";"meche";"meche";"much";"þis woman hath sowyn meche good seed in Rome sithyn 0 sche cam hydir , þat is to sey , schewyd good exampyl *ICH*-1 to þe pepyl , wherthorw 0 *T*-2 þei louyn God mor þan 0 0 *T*-3 þei dede be-forn";"seed";"seed";"";"1";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"s";"G";"seed";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18781780";"som";"som";"some";"and when 0 he sew , som sede fell by þe way ,";"sede";"seed";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"s";"G";"seed";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19366345";"all";"all";"all";"with all þe sede";"sede";"seed";"";"1";"";"mx4";"Northern";"cmthorn.mx4";"Handbooks, medicine";"";"";"";"";"c";"s";"G";"seed";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19477777";"non";"non";"no";"For +di ne mai wexen non god sad of gades wordes on ȝeure herte molde , for +dan michele embe+danc 0 +de *T*-1 ȝie habbe+d on ȝeure michele wele , 0 +de *T*-2 ȝie michel ȝitsi+d , and luuie+d and like+d , and *con* drahe+d *T*-2 to forliesen .";"sad";"seed";"";"1";"X";"M1";"EMO";"CMVICES1";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"s";"G";"seed";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"17475110";"ech";"ech";"each";"to nime ech his ssepe";"ssepe";"ship";"";"1";"DAN MICHEL";"M2";"KL";"CMAYENBI";"";"PROSE";"FRENCH";"WRITTEN";"INSTR REL";"c";"c";"G";"scip";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"17690160";"euery";"euery";"every";"at euery scip";"scip";"ship";"";"1";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"scip";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17923816";"alle";"alle";"all";"alle shepe and nete and also þe bestes of þe felde ; 8. +Te briddes of heuen , and þe fisshes of þe see , 0 þat *T*-2 gon by þe bystees of þe se";"shepe";"ship";"";"1";"X";"M2";"EML";"CMEARLPS";"";"PROSE";"LATIN/FRENCH";"WRITTEN";"X";"c";"c";"G";"scip";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"18146914";"noo";"noo";"no";"noo schippe myght passe";"schippe";"ship";"";"1";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"c";"G";"scip";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18361860";"no";"no";"no";"Modyr , her *exp* is no schip";"schip";"ship";"";"1";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"scip";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18365749";"non";"non";"no";"þer wer non Englisch schepys 0 þat *T*-2 myth seylen þedyr";"schepys";"ship";"1";"";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"scip";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18407309";"any";"any";"any";"*T*-1 any schippys wentyn in-to þat lond";"schippys";"ship";"1";"";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"scip";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17433608";"lyte";"lyte";"little";"hi habbeþ / ham y-lend / a lyte zeluer . oþer corn";"zeluer";"silver";"";"1";"DAN MICHEL";"M2";"KL";"CMAYENBI";"";"PROSE";"FRENCH";"WRITTEN";"INSTR REL";"u";"s";"G";"seolfor";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"17709655";"no";"no";"no";"lich no siluir";"siluir";"silver";"";"1";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"u";"s";"G";"seolfor";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17748455";"no";"no";"no";"þei schul no more lende no siluer to no Cristen man";"siluer";"silver";"";"1";"CAPGRAVE JOHN";"M4";"EML";"CMCAPCHR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"u";"s";"G";"seolfor";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18180099";"sum";"sum";"some";"of sum sylvyr";"sylvyr";"silver";"";"1";"X";"M4";"SL";"CMGREGOR";"";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"u";"s";"G";"seolfor";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18310656";"any";"any";"any";"wyth-owtyn any syluer er gold";"syluer";"silver";"";"1";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"u";"s";"G";"seolfor";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18354442";"no";"no";"no";"sche had no syluer 0 to cheys hir wyth-þal *T*-3";"syluer";"silver";"";"1";"KEMPE MARGERY";"M4";"EMO";"CMKEMPE";"";"PROSE";"X";"WRITTEN";"INSTR REL";"u";"s";"G";"seolfor";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18670494";"lytyll";"lytyll";"little";"for a lytyll syluer";"syluer";"silver";"";"1";"X";"M3";"EML";"CMMANDEV";"";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"u";"s";"G";"seolfor";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19149173";"al";"al";"all";"and al the syluer 0 that *T*-4 myȝte be founden in the tresouris of the temple of God , and in the paleys of the king";"syluer";"silver";"";"1";"PURVEY JOHN";"M3";"SL";"CMPURVEY";"";"PROSE";"X";"WRITTEN";"INSTR REL";"u";"s";"G";"seolfor";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19151024";"al";"al";"all";"Thanne Ezechie ȝaf to hym al the syluer 0 that *T*-1 was founden in Goddis hous , and in the tresouris of the king , for 0 he schulde goo awey , and distrie not Jerusalem neither Judee ;";"syluer";"silver";"";"1";"PURVEY JOHN";"M3";"SL";"CMPURVEY";"";"PROSE";"X";"WRITTEN";"INSTR REL";"u";"s";"G";"seolfor";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
