"corpus";"id";"det";"det_lemma";"context";"context_pos";"noun";"noun_lemma";"noun_pos";"Period";"period_simple";"Genre";"Dialect";"File_name";"Text_name";"Date";"Author";"Verse_or_prose";"Foreign_original";"Relationship_to_spoken_language";"Prototypicaltext_category";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender"
"ME";"salt:/ppcme2/cmgregor.m4#sTok21575";"that";"this";"And that same yere there was a preste i-callyd * Syr Rycharde Wyche and hys servand brent atte the Tourehylle , for the whyche 0 *T*-2 there was moche trobil amonge the pepylle , in soo moche that alle the wardys in London were assygnyd to wake there day and nyght that the pepylle myght nought have hyr ylle purpose as at that tyme .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok21661";"that";"this";"in that same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok21722";"that";"this";"Ande that same yere werre the barrys in Smethefylde newe made ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok21813";"the";"the";"And the same yere the Crosse in Chepe was take a dovvne";"IP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok21841";"the";"the";"in the same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22031";"that";"this";"in that same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22223";"that";"this";"in that same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22263";"that";"this";"in that same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22307";"that";"this";"And that same yere was a woman of Westemyster brentt at Tourehylle for kyllynge of hyr hosbond .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22326";"that";"this";"Ande that same yere there was founde in a walle in the Gylhalle a certayne sum of mony";"IP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22418";"the";"the";"on the same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22505";"that";"this";"in that yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22522";"that";"this";"in that same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22597";"that";"this";"Ande that same yere the Duke of Sowthefolke and othyr whythe many worthy knyghtys and squyers wentte ovyr the see to fette home the quene .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22624";"the";"the";"Ande the same yere was Syn Poulys stypylle fyryd a-pon Candylmas evyn whythe the lyghtenynge .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22641";"that";"this";"And that same yere , the x day of October , was ordaynyd by the archebyschoppys and bysschoppys , and there uppon proclaymyd oppynly ynne chyrchys , that the day of Synt Edward shulde be kepte *-2 hooly day fro that day forthewarde .";"IP-MAT-1";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22687";"the";"the";"yn the same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22720";"the";"the";"yn the same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok22739";"that";"this";"And that same yere was the Erle of Warwyke made *-1 Duke of Warwyke .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok23096";"that";"this";"in that same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok23140";"that";"this";"Ande that same yere there was a pechyng i-made uppon the <P_187> Erle of Ormounde *ICH*-2 by the pryour of Kylmayn for certayne poyntys of treson , the whyche 0 *T*-3 was takyn in to the kyngys grace , where uppon 0 *T*-4 hyt lykyd oure soverayne lorde to graunte a generalle pardon unto the sayde Erle .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok23247";"that";"this";"And that same yere the Prevy Scalle comynge fro enbassetry owte of Fraunce was gretely comberyd with fortune of the see , in soo moche that many of hys men were drownyde .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok23282";"that";"this";"in that same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok23323";"that";"this";"Ande that same yere my Lorde of Glouceter wente yn-to a place i-callyd * the Vyse .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok23341";"that";"this";"And that same yere was a gernarde be-gon for pore pepylle of the contraye 0 that *T*-1 myght nought utter hyr graynys ;";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok23404";"that";"this";"in that same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok23499";"that";"this";"Ande that same yere was a Parlyment be-gon at Byry ;";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok23511";"that";"this";"and that same yere there was grete wache at Syn Donstonys in the Este , by the sofferens of oure sufferayne lorde the kyng , in every warde of <P_188> London alle the xvj dayes in Crystysmasse by the commaundement of the kynge .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok23916";"that";"this";"Also that same yere dyssesyde the Duke of Exceter ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok23956";"that";"this";"Ande that same yere the Duke of Yorke , Rycharde Plantagenet , was exsylyde in to Irlonde for hys rebellyon , as 0 thoo a boute the kynge informyde hym , fully ande falsely as 0 0 hyt was aftyr warde i-knowe .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok24000";"that";"this";"And that same yere was a tretys of trewys takyn whythe the Schottys by Mayster Adam Molaynys for iiij yere , that tyme he beyng enbasytor in to Schotlonde , and aftyr that Prevy Seale , ande thenne i-made * Byschoppe of Chychester , and with ynne shorte tyme aftyr put to dethe .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok24074";"that";"this";"Ande that same yere was the moste $parte of Normandy y-loste ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok26157";"the";"the";"And uppon the xij day of Juylle , the yere a-fore sayde , the sayde camptayne was cryde and proclaymyd *-1 traytoure , by the name of John Cade , in dyvers placys of London , and also in Sowtheworke , whythe many moo , that what man 0 *T*-2 myght or wolde bryng the sayde John Cade to the kyng , qwyke or dede , shulde have of the kynge a thousande marke .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok26477";"the";"the";"And the same yere was the Byschoppe of Sawlysbury slayne at Edyngton , a myle owte of the towne , a-pon a hyghe hylle ;";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok26768";"that";"this";"Ande that same yere was slayne Tresham , the man of lawe , 0 that *T*-1 was Speker of the Parlymentt ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok26883";"the";"the";"of the sayde same yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok26996";"that";"this";"Ande that same yere , the ij day of Decembyr , the Duke of <P_196> Somersett was a-tachyde in the Fryer Prechourys at London .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok27332";"the";"the";"Ande the same yere , on Candylmas daye , the kynge was at Cauntyrbury ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok27555";"That";"this";"That yere hyt was competent welle and pessabylle as for any rysynge a-mong oure selfe ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok27667";"that";"this";"Ande that yere there was a batayle *ICH*-2 at Synt Albonys by-twyne Kyng Harry the VI. and the Duke of Yorke ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok28152";"that";"this";"Also that yere a thyffe , one Thomas Whytehorne , was take in the Neweforeste be-syde Beuley";"IP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok29732";"That";"this";"That same yere the Lorde Egramounde brake owt of Newegate with many othyr men .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok29766";"thys";"this";"Ande thys same yere at Covyntre there was made a pesse by-twyne the Duke of Somersett Harry , and the Erle of Saulysbury , and the Erle of Warwycke , for the dethe of hys fadyr Duke of Somersette , 0 that *T*-2 the Duke of Yorke put to dethe at Synt Albonys .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok30235";"that";"this";"And that same yere alle thes lordys departyd from the Parlyment ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok30295";"thys";"this";"Ande thys yere was done a grete jornaye at the Blowre Hethe by the Erle of Saulysbury ande the Quenys galentys .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok30858";"thys";"this";"Ande thys same yere there was a grete afray *ICH*-2 at Lodlowe by twyne the kynge and the Duke of Yorke , the Erle of Salusbury , the Erle of Warwyke , the Erle of Marche .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok31454";"that";"this";"Also that same yere the Duchyes of Yorke com unto Kyng Harry";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok32005";"thys";"this";"Ande thys same yere the Duke of Yorke come owte of Yrlonde ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok33215";"the";"the";"Ande the same yere , the xxx day of December , the Duke of Exceter , the Duke of Somersett , the Erle of Northehomberlond , the Lorde Roos , the Lorde Nevyle , the Lorde Clyfforde , with many mo lordys , knyghtys , squyers , and gentyllys , and the commyns of the Quenys party , met with the Duke of Yorke at Wakefylde ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok35753";"the";"the";"in the yere of oure Lorde God M=l= cccc lxj";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok35769";"that";"this";"for that yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok36517";"the";"the";"and the yere of oure Lorde M=l= cccc lxj";"CONJP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok36558";"thys";"this";"And thys same yere the Erle of Oxforde , the Lord Abbry , the Lorde of Oxforde ys sone , Syr Thomas Todenham knyght , John Mongomery , and William Terelle squyer , were takyn in Esex";"IP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok36707";"Thys";"this";"Thys yere Quene Margarete com owt of Frauns with lij schyppys , with Freynysche men and sum Engelysche men in the schyppys .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok38367";"Thys";"this";"Thys yere , a-bute Mydsomyr , a the ryalle feste of the Sargantys of the Coyfe , the Mayre of London was desyryde *-1 to be at that feste .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok38790";"thys";"this";"Ande thys same yere a-boute Crystysmas that fals Duke of Somersett , with owte any leve of the kyng , stale owte of Walys with a prevy mayny towarde the Newecastelle ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok40050";"That";"this";"That same yere , the fyrste day of May be fore sayde or wrete , oure soverayne lorde the Kynge , Edwarde the iiij , was weddyd to the Lorde Ryvers doughter ;";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok40453";"thys";"this";"And thys yere was hyt ordaynyd that the noubylle of vj s. viij d. shulde goo for viij s. iiij d.";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok40692";"thys";"this";"in thys yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok40797";"that";"this";"Alle soo that yere be-ganne a gre cyssym by twyne fryers and prystys ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok42754";"That";"this";"That yere the mayr had a pesabylle yere and a plentefulle of alle Goddys goode .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok42759";"a";"a";"a pesabylle yere and a plentefulle of alle Goddys goode";"NP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok42844";"that";"this";"Alle so that yere Kyng Harry that was come in to Lonkesschyre owte of Schotland ;";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok43021";"a";"a";"of a yere";"PP";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok43069";"That";"this";"That yere the mayre beryd $his lady , and hys scheryffe and hys swyrdeberer .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok43123";"thys";"this";"Alle soo thys same yere there was an herryke i-brende at the Towre Hylle ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok43378";"that";"this";"Alle soo that same yere there were many chyrchys robbyd in the cytte of London only of the boxys with the sacrament .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok44105";"Thys";"this";"Thys yere there come many inbasyters into Ingelond fro the Kynge of Fraunce for many dyvers thynges ,";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok44204";"that";"this";"And that same yere come a legatt from the Pope ;";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok44362";"the";"the";"Alle so the same yere there was ded of armys done by fore Mydsomer in Smethefylde by twyne the Lorde Schalys , the Quenys brother , and the Bastarde of Burgoyn , bothe on horsse backe and in fote ;";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok44658";"That";"this";"That yere were meny men a pechyd of treson , bothe of the cytte and of othyr townys .";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok44771";"that";"this";"Ande that same yere the Kyngys suster , my Lady Margerete , was weddyd unto the Duke of Burgon ;";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok44886";"that";"this";"Alle so that yere the Lorde Herberd of Walys gate the castelle of Hardelowe in Walys ;";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"ME";"salt:/ppcme2/cmgregor.m4#sTok44975";"that";"this";"Alle soo that yere , a lytylle be-fore the sege of that castelle , the olde Lorde Jesper and sum tyme Erle of Pembroke was in Walys ;";"IP-MAT";"yere";"year";"N";"M4";"m4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
