"lemma","analysis_period","q_many_n","q_many_total","number_plural_n","number_plural_total","det_a_n","det_a_total","q_plural_n","q_plural_total","det_plural_n","det_plural_total","semantics","q_many_prop","q_many_prop_smoothed","q_many_logit_smoothed","number_plural_prop","number_plural_prop_smoothed","number_plural_logit_smoothed","det_a_prop","det_a_prop_smoothed","det_a_logit_smoothed","q_plural_prop","q_plural_prop_smoothed","q_plural_logit_smoothed","det_plural_prop","det_plural_prop_smoothed","det_plural_logit_smoothed","has_q_many","has_number_plural","has_det_a","complete_primary","min_primary_total","primary_total"
"stone","h_m3",3,3,100,179,27,51,4,4,21,84,"c",1,0.875,1.94591014905531,0.558659217877095,0.558333333333333,0.234400705838844,0.529411764705882,0.528846153846154,0.115512887121844,1,0.9,2.19722457733622,0.25,0.252941176470588,-1.08298697076503,TRUE,TRUE,TRUE,TRUE,3,233
"substance","h_m3",0,0,2,38,0,12,1,4,0,12,"s",,0.5,0,0.0526315789473684,0.0641025641025641,-2.68102152871429,0,0.0384615384615385,-3.2188758248682,0.25,0.3,-0.847297860387204,0,0.0384615384615385,-3.2188758248682,FALSE,TRUE,TRUE,FALSE,0,50
"tree","h_m3",0,0,59,155,23,61,4,12,13,82,"c",,0.5,0,0.380645161290323,0.381410256410256,-0.483566695793356,0.377049180327869,0.379032258064516,-0.493657820143625,0.333333333333333,0.346153846153846,-0.635988766719997,0.158536585365854,0.162650602409639,-1.63863706712636,FALSE,TRUE,TRUE,FALSE,0,216
"venom","h_m3",0,0,0,34,0,12,0,0,0,15,"s",,0.5,0,0,0.0142857142857143,-4.23410650459726,0,0.0384615384615385,-3.2188758248682,,0.5,0,0,0.03125,-3.43398720448515,FALSE,TRUE,TRUE,FALSE,0,46
"virtue","h_m3",3,3,118,278,7,45,14,22,29,87,"a",1,0.875,1.94591014905531,0.424460431654676,0.424731182795699,-0.303380981994885,0.155555555555556,0.16304347826087,-1.63575522075147,0.636363636363636,0.630434782608696,0.534082485930258,0.333333333333333,0.335227272727273,-0.684636490892037,TRUE,TRUE,TRUE,TRUE,3,326
"water","h_m3",2,2,48,333,8,122,4,11,32,181,"s",1,0.833333333333333,1.6094379124341,0.144144144144144,0.145209580838323,-1.77267823115263,0.0655737704918033,0.0691056910569106,-2.60050865949802,0.363636363636364,0.375,-0.510825623765991,0.176795580110497,0.178571428571429,-1.52605630349505,TRUE,TRUE,TRUE,TRUE,2,457
"wet","h_m3",0,0,0,13,0,0,0,1,0,1,"s",,0.5,0,0,0.0357142857142857,-3.29583686600433,,0.5,0,0,0.25,-1.09861228866811,0,0.25,-1.09861228866811,FALSE,TRUE,FALSE,FALSE,0,13
"wife","h_m3",1,1,49,306,16,37,2,2,6,47,"c",1,0.75,1.09861228866811,0.160130718954248,0.161237785016287,-1.64904705052915,0.432432432432432,0.434210526315789,-0.264692554227082,1,0.833333333333333,1.6094379124341,0.127659574468085,0.135416666666667,-1.85389125033506,TRUE,TRUE,TRUE,TRUE,1,344
"wisdom","h_m3",0,2,0,106,1,13,0,3,0,14,"a",0,0.166666666666667,-1.6094379124341,0,0.00467289719626168,-5.36129216570943,0.0769230769230769,0.107142857142857,-2.12026353620009,0,0.125,-1.94591014905531,0,0.0333333333333333,-3.36729582998647,TRUE,TRUE,TRUE,TRUE,2,121
"wood","h_m3",0,0,14,58,10,27,0,1,0,28,"s",,0.5,0,0.241379310344828,0.245762711864407,-1.12134053974567,0.37037037037037,0.375,-0.510825623765991,0,0.25,-1.09861228866811,0,0.0172413793103448,-4.04305126783455,FALSE,TRUE,TRUE,FALSE,0,85
"work","h_m3",2,2,184,355,10,41,25,40,65,178,"a",1,0.833333333333333,1.6094379124341,0.51830985915493,0.518258426966292,0.0730661968745872,0.24390243902439,0.25,-1.09861228866811,0.625,0.621951219512195,0.497838428239179,0.365168539325843,0.365921787709497,-0.549752694280251,TRUE,TRUE,TRUE,TRUE,2,398
"year","h_m3",5,5,28,901,24,196,6,42,7,346,"a",1,0.916666666666667,2.39789527279837,0.0310765815760266,0.0315964523281596,-3.42260404229951,0.122448979591837,0.124365482233503,-1.95172411892073,0.142857142857143,0.151162790697674,-1.72551008368685,0.0202312138728324,0.0216138328530259,-3.81257092645649,TRUE,TRUE,TRUE,TRUE,5,1102
"ale","i_m4",0,0,0,11,1,5,0,2,0,5,"s",,0.5,0,0,0.0416666666666667,-3.13549421592915,0.2,0.25,-1.09861228866811,0,0.166666666666667,-1.6094379124341,0,0.0833333333333333,-2.39789527279837,FALSE,TRUE,TRUE,FALSE,0,16
"bishop","i_m4",2,2,53,315,23,143,9,13,19,177,"c",1,0.833333333333333,1.6094379124341,0.168253968253968,0.169303797468354,-1.59056942812972,0.160839160839161,0.163194444444444,-1.6346493317806,0.692307692307692,0.678571428571429,0.747214401830221,0.107344632768362,0.109550561797753,-2.09534012774763,TRUE,TRUE,TRUE,TRUE,2,460
"bliss","i_m4",0,0,1,18,0,7,0,1,0,7,"a",,0.5,0,0.0555555555555556,0.0789473684210526,-2.4567357728213,0,0.0625,-2.70805020110221,0,0.25,-1.09861228866811,0,0.0625,-2.70805020110221,FALSE,TRUE,TRUE,FALSE,0,25
"blood","i_m4",0,2,0,92,1,19,0,7,0,20,"s",0,0.166666666666667,-1.6094379124341,0,0.00537634408602151,-5.22035582507832,0.0526315789473684,0.075,-2.51230562397611,0,0.0625,-2.70805020110221,0,0.0238095238095238,-3.71357206670431,TRUE,TRUE,TRUE,TRUE,2,113
"book","i_m4",10,10,46,176,26,80,11,15,9,114,"c",1,0.954545454545455,3.04452243772342,0.261363636363636,0.26271186440678,-1.03192091416944,0.325,0.327160493827161,-0.721055968677022,0.733333333333333,0.71875,0.93826963859293,0.0789473684210526,0.0826086956521739,-2.40741915430963,TRUE,TRUE,TRUE,TRUE,10,266
"brother","i_m4",0,0,42,183,3,10,2,2,10,20,"c",,0.5,0,0.229508196721311,0.230978260869565,-1.20279564115292,0.3,0.318181818181818,-0.762140052046897,1,0.833333333333333,1.6094379124341,0.5,0.5,0,FALSE,TRUE,TRUE,FALSE,0,193
"butter","i_m4",0,0,0,8,0,2,0,0,0,2,"s",,0.5,0,0,0.0555555555555556,-2.83321334405622,0,0.166666666666667,-1.6094379124341,,0.5,0,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,10
"castle","i_m4",1,1,21,212,23,149,2,3,6,179,"c",1,0.75,1.09861228866811,0.0990566037735849,0.10093896713615,-2.18683487348708,0.154362416107383,0.156666666666667,-1.68324188701746,0.666666666666667,0.625,0.510825623765991,0.0335195530726257,0.0361111111111111,-3.28437542248532,TRUE,TRUE,TRUE,TRUE,1,362
"cloth","i_m4",1,1,43,125,35,48,2,6,1,54,"s",1,0.75,1.09861228866811,0.344,0.345238095238095,-0.640037355245997,0.729166666666667,0.724489795918367,0.966843011036987,0.333333333333333,0.357142857142857,-0.587786664902119,0.0185185185185185,0.0272727272727273,-3.5742165457938,TRUE,TRUE,TRUE,TRUE,1,174
"country","i_m4",6,6,16,101,7,42,5,19,3,65,"c",1,0.928571428571429,2.56494935746154,0.158415841584158,0.161764705882353,-1.64515599503618,0.166666666666667,0.174418604651163,-1.55462967593911,0.263157894736842,0.275,-0.969400557188103,0.0461538461538462,0.053030303030303,-2.88240358824699,TRUE,TRUE,TRUE,TRUE,6,149
"craft","i_m4",0,0,7,35,1,2,2,6,1,4,"a",,0.5,0,0.2,0.208333333333333,-1.33500106673234,0.5,0.5,0,0.333333333333333,0.357142857142857,-0.587786664902119,0.25,0.3,-0.847297860387204,FALSE,TRUE,TRUE,FALSE,0,37
"creature","i_m4",0,0,12,381,5,125,7,12,1,352,"c",,0.5,0,0.031496062992126,0.0327225130890052,-3.38642209608,0.04,0.0436507936507936,-3.08690166069228,0.583333333333333,0.576923076923077,0.310154928303839,0.00284090909090909,0.00424929178470255,-5.45674460314256,FALSE,TRUE,TRUE,FALSE,0,506
"daughter","i_m4",0,0,9,234,5,14,0,0,0,14,"c",,0.5,0,0.0384615384615385,0.0404255319148936,-3.16702836033624,0.357142857142857,0.366666666666667,-0.54654370636807,,0.5,0,0,0.0333333333333333,-3.36729582998647,FALSE,TRUE,TRUE,FALSE,0,248
"day","i_m4",14,14,226,772,33,319,24,78,74,501,"a",1,0.966666666666667,3.36729582998647,0.292746113989637,0.293014230271669,-0.880789362693504,0.103448275862069,0.1046875,-2.14619309732377,0.307692307692308,0.310126582278481,-0.799527584118517,0.147704590818363,0.148406374501992,-1.7471551629913,TRUE,TRUE,TRUE,TRUE,14,1105
"death","i_m4",0,0,3,221,5,77,0,1,0,80,"a",,0.5,0,0.0135746606334842,0.0157657657657658,-4.13402304604028,0.0649350649350649,0.0705128205128205,-2.5788384696222,0,0.25,-1.09861228866811,0,0.00617283950617284,-5.08140436498446,FALSE,TRUE,TRUE,FALSE,0,298
"devil","i_m4",0,0,9,30,8,14,1,6,2,16,"c",,0.5,0,0.3,0.306451612903226,-0.816761136527122,0.571428571428571,0.566666666666667,0.268263986594679,0.166666666666667,0.214285714285714,-1.29928298413026,0.125,0.147058823529412,-1.75785791755237,FALSE,TRUE,TRUE,FALSE,0,44
"doom","i_m4",0,0,1,17,0,9,0,0,0,10,"a",,0.5,0,0.0588235294117647,0.0833333333333333,-2.39789527279837,0,0.05,-2.94443897916644,,0.5,0,0,0.0454545454545455,-3.04452243772342,FALSE,TRUE,TRUE,FALSE,0,26
"dust","i_m4",0,0,0,1,0,1,0,0,0,1,"s",,0.5,0,0,0.25,-1.09861228866811,0,0.25,-1.09861228866811,,0.5,0,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,2
"earth","i_m4",0,0,0,63,1,54,0,0,0,55,"s",,0.5,0,0,0.0078125,-4.84418708645859,0.0185185185185185,0.0272727272727273,-3.5742165457938,,0.5,0,0,0.00892857142857143,-4.70953020131233,FALSE,TRUE,TRUE,FALSE,0,117
"emperor","i_m4",0,0,6,150,2,66,0,1,4,86,"c",,0.5,0,0.04,0.043046357615894,-3.1014773306509,0.0303030303030303,0.0373134328358209,-3.25037449192757,0,0.25,-1.09861228866811,0.0465116279069767,0.0517241379310345,-2.90872089656436,FALSE,TRUE,TRUE,FALSE,0,216
"enemy","i_m4",1,1,74,107,7,7,8,10,5,12,"c",1,0.75,1.09861228866811,0.691588785046729,0.689814814814815,0.799253686554493,1,0.9375,2.70805020110221,0.8,0.772727272727273,1.22377543162212,0.416666666666667,0.423076923076923,-0.310154928303839,TRUE,TRUE,TRUE,TRUE,1,115
"evil","i_m4",1,4,1,18,0,5,1,6,0,5,"a",0.25,0.3,-0.847297860387204,0.0555555555555556,0.0789473684210526,-2.4567357728213,0,0.0833333333333333,-2.39789527279837,0.166666666666667,0.214285714285714,-1.29928298413026,0,0.0833333333333333,-2.39789527279837,TRUE,TRUE,TRUE,TRUE,4,27
"eye","i_m4",0,0,77,100,1,5,0,1,4,9,"c",,0.5,0,0.77,0.767326732673267,1.19327751520919,0.2,0.25,-1.09861228866811,0,0.25,-1.09861228866811,0.444444444444444,0.45,-0.200670695462151,FALSE,TRUE,TRUE,FALSE,0,105
"father","i_m4",0,0,24,216,5,30,2,2,9,42,"c",,0.5,0,0.111111111111111,0.112903225806452,-2.06142303617716,0.166666666666667,0.17741935483871,-1.53393035992596,1,0.833333333333333,1.6094379124341,0.214285714285714,0.22093023255814,-1.26025364022453,FALSE,TRUE,TRUE,FALSE,0,246
"fish","i_m4",0,0,0,4,2,2,0,0,0,2,"c",,0.5,0,0,0.1,-2.19722457733622,1,0.833333333333333,1.6094379124341,,0.5,0,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,6
"flesh","i_m4",0,0,0,55,0,6,0,5,0,8,"s",,0.5,0,0,0.00892857142857143,-4.70953020131233,0,0.0714285714285714,-2.56494935746154,0,0.0833333333333333,-2.39789527279837,0,0.0555555555555556,-2.83321334405622,FALSE,TRUE,TRUE,FALSE,0,61
"folk","i_m4",3,3,3,31,0,1,1,8,0,1,"c",1,0.875,1.94591014905531,0.0967741935483871,0.109375,-2.09714111877924,0,0.25,-1.09861228866811,0.125,0.166666666666667,-1.6094379124341,0,0.25,-1.09861228866811,TRUE,TRUE,TRUE,TRUE,1,35
"fruit","i_m4",0,1,0,15,0,2,0,5,0,2,"s",0,0.25,-1.09861228866811,0,0.03125,-3.43398720448515,0,0.166666666666667,-1.6094379124341,0,0.0833333333333333,-2.39789527279837,0,0.166666666666667,-1.6094379124341,TRUE,TRUE,TRUE,TRUE,1,18
"fur","i_m4",0,0,1,2,0,0,0,1,0,0,"s",,0.5,0,0.5,0.5,0,,0.5,0,0,0.25,-1.09861228866811,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,2
"gold","i_m4",0,1,0,84,0,5,0,4,0,7,"s",0,0.25,-1.09861228866811,0,0.00588235294117647,-5.12989871492307,0,0.0833333333333333,-2.39789527279837,0,0.1,-2.19722457733622,0,0.0625,-2.70805020110221,TRUE,TRUE,TRUE,TRUE,1,90
"grace","i_m4",0,2,1,234,2,61,0,10,0,70,"a",0,0.166666666666667,-1.6094379124341,0.00427350427350427,0.00638297872340425,-5.04771696900079,0.0327868852459016,0.0403225806451613,-3.16968558067743,0,0.0454545454545455,-3.04452243772342,0,0.00704225352112676,-4.94875989037817,TRUE,TRUE,TRUE,TRUE,2,297
"hand","i_m4",0,0,89,253,0,50,0,0,5,59,"c",,0.5,0,0.351778656126482,0.352362204724409,-0.608671944924617,0,0.00980392156862745,-4.61512051684126,,0.5,0,0.0847457627118644,0.0916666666666667,-2.29345260943077,FALSE,TRUE,TRUE,FALSE,0,303
"heart","i_m4",0,0,9,105,8,18,0,13,1,20,"c",,0.5,0,0.0857142857142857,0.089622641509434,-2.31825120973844,0.444444444444444,0.447368421052632,-0.211309093667207,0,0.0357142857142857,-3.29583686600433,0.05,0.0714285714285714,-2.56494935746154,FALSE,TRUE,TRUE,FALSE,0,123
"heaven","i_m4",0,0,0,7,0,0,0,0,0,0,"a",,0.5,0,0,0.0625,-2.70805020110221,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,7
"honey","i_m4",0,0,0,26,1,2,0,0,0,4,"s",,0.5,0,0,0.0185185185185185,-3.97029191355212,0.5,0.5,0,,0.5,0,0,0.1,-2.19722457733622,FALSE,TRUE,TRUE,FALSE,0,28
"horse","i_m4",0,0,31,252,20,43,2,5,3,63,"c",,0.5,0,0.123015873015873,0.124505928853755,-1.9504350436536,0.465116279069767,0.465909090909091,-0.136575535005751,0.4,0.416666666666667,-0.336472236621213,0.0476190476190476,0.0546875,-2.84988039654143,FALSE,TRUE,TRUE,FALSE,0,295
"hound","i_m4",0,0,4,9,3,3,0,0,2,5,"c",,0.5,0,0.444444444444444,0.45,-0.200670695462151,1,0.875,1.94591014905531,,0.5,0,0.4,0.416666666666667,-0.336472236621213,FALSE,TRUE,TRUE,FALSE,0,12
"house","i_m4",1,1,13,98,17,37,1,7,2,44,"c",1,0.75,1.09861228866811,0.13265306122449,0.136363636363636,-1.84582669049833,0.459459459459459,0.460526315789474,-0.158224005214894,0.142857142857143,0.1875,-1.46633706879343,0.0454545454545455,0.0555555555555556,-2.83321334405622,TRUE,TRUE,TRUE,TRUE,1,136
"charity","i_m4",0,0,0,49,3,4,0,2,0,6,"a",,0.5,0,0,0.01,-4.59511985013459,0.75,0.7,0.847297860387203,0,0.166666666666667,-1.6094379124341,0,0.0714285714285714,-2.56494935746154,FALSE,TRUE,TRUE,FALSE,0,53
"king","i_m4",2,2,113,1481,20,1010,13,21,81,1289,"c",1,0.833333333333333,1.6094379124341,0.0762997974341661,0.0765856950067476,-2.48966769155928,0.0198019801980198,0.0202769535113749,-3.87778497999424,0.619047619047619,0.613636363636364,0.462623521948113,0.0628394103956555,0.0631782945736434,-2.69653217989672,TRUE,TRUE,TRUE,TRUE,2,2493
"land","i_m4",1,2,38,229,1,80,9,23,12,150,"a",0.5,0.5,0,0.165938864628821,0.167391304347826,-1.60422956732696,0.0125,0.0185185185185185,-3.97029191355212,0.391304347826087,0.395833333333333,-0.422856850820034,0.08,0.0827814569536424,-2.40514168131914,TRUE,TRUE,TRUE,TRUE,2,311
"loaf","i_m4",0,0,2,4,2,2,0,0,0,2,"s",,0.5,0,0.5,0.5,0,1,0.833333333333333,1.6094379124341,,0.5,0,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,6
"love","i_m4",0,1,1,218,4,42,0,4,0,43,"a",0,0.25,-1.09861228866811,0.00458715596330275,0.00684931506849315,-4.97673374242057,0.0952380952380952,0.104651162790698,-2.14658084451746,0,0.1,-2.19722457733622,0,0.0113636363636364,-4.46590811865458,TRUE,TRUE,TRUE,TRUE,1,261
"man","i_m4",62,62,663,1614,304,420,136,348,74,637,"c",1,0.992063492063492,4.82831373730231,0.410780669144981,0.410835913312693,-0.360510832963942,0.723809523809524,0.723277909738717,0.960779814144196,0.390804597701149,0.391117478510029,-0.442617373739457,0.116169544740973,0.116771159874608,-2.02336820809432,TRUE,TRUE,TRUE,TRUE,62,2096
"manner","i_m4",0,0,8,203,16,46,0,64,2,79,"a",,0.5,0,0.0394088669950739,0.0416666666666667,-3.13549421592915,0.347826086956522,0.351063829787234,-0.614366302706831,0,0.00769230769230769,-4.85981240436167,0.0253164556962025,0.03125,-3.43398720448515,FALSE,TRUE,TRUE,FALSE,0,249
"matter","i_m4",1,1,14,91,5,27,2,7,5,70,"s",1,0.75,1.09861228866811,0.153846153846154,0.157608695652174,-1.67612928693277,0.185185185185185,0.196428571428571,-1.40876721697195,0.285714285714286,0.3125,-0.78845736036427,0.0714285714285714,0.0774647887323944,-2.47730205040278,TRUE,TRUE,TRUE,TRUE,1,119
"meat","i_m4",2,2,11,137,2,12,3,12,0,14,"s",1,0.833333333333333,1.6094379124341,0.0802919708029197,0.0833333333333333,-2.39789527279837,0.166666666666667,0.192307692307692,-1.43508452528932,0.25,0.269230769230769,-0.998528830111127,0,0.0333333333333333,-3.36729582998647,TRUE,TRUE,TRUE,TRUE,2,151
"mercy","i_m4",0,0,5,136,1,9,0,6,3,13,"a",,0.5,0,0.0367647058823529,0.0401459854014599,-3.17425875937939,0.111111111111111,0.15,-1.73460105538811,0,0.0714285714285714,-2.56494935746154,0.230769230769231,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,145
"might","i_m4",0,0,5,31,1,7,4,10,0,7,"a",,0.5,0,0.161290322580645,0.171875,-1.57239664075375,0.142857142857143,0.1875,-1.46633706879343,0.4,0.409090909090909,-0.367724780125317,0,0.0625,-2.70805020110221,FALSE,TRUE,TRUE,FALSE,0,38
"milk","i_m4",0,0,0,9,0,2,0,0,0,2,"s",,0.5,0,0,0.05,-2.94443897916644,0,0.166666666666667,-1.6094379124341,,0.5,0,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,11
"name","i_m4",0,0,34,242,3,42,0,2,17,66,"a",,0.5,0,0.140495867768595,0.141975308641975,-1.79897971720154,0.0714285714285714,0.0813953488372093,-2.42353770341171,0,0.166666666666667,-1.6094379124341,0.257575757575758,0.261194029850746,-1.03977178864518,FALSE,TRUE,TRUE,FALSE,0,284
"night","i_m4",1,1,12,139,12,35,1,30,1,73,"a",1,0.75,1.09861228866811,0.0863309352517986,0.0892857142857143,-2.32238772029023,0.342857142857143,0.347222222222222,-0.631271776841858,0.0333333333333333,0.0483870967741935,-2.97892515523761,0.0136986301369863,0.0202702702702703,-3.87812145375246,TRUE,TRUE,TRUE,TRUE,1,175
"oil","i_m4",0,0,0,20,0,1,0,0,0,3,"s",,0.5,0,0,0.0238095238095238,-3.71357206670431,0,0.25,-1.09861228866811,,0.5,0,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,21
"right","i_m4",0,0,4,54,0,11,2,8,0,11,"a",,0.5,0,0.0740740740740741,0.0818181818181818,-2.41789593950504,0,0.0416666666666667,-3.13549421592915,0.25,0.277777777777778,-0.955511445027436,0,0.0416666666666667,-3.13549421592915,FALSE,TRUE,TRUE,FALSE,0,65
"salt","i_m4",0,0,0,6,0,0,0,0,0,0,"s",,0.5,0,0,0.0714285714285714,-2.56494935746154,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,6
"seed","i_m4",0,1,2,11,1,4,0,2,0,4,"s",0,0.25,-1.09861228866811,0.181818181818182,0.208333333333333,-1.33500106673234,0.25,0.3,-0.847297860387204,0,0.166666666666667,-1.6094379124341,0,0.1,-2.19722457733622,TRUE,TRUE,TRUE,TRUE,1,16
"ship","i_m4",0,0,25,108,21,47,2,5,4,56,"c",,0.5,0,0.231481481481481,0.23394495412844,-1.18616817969243,0.446808510638298,0.447916666666667,-0.209091797858559,0.4,0.416666666666667,-0.336472236621213,0.0714285714285714,0.0789473684210526,-2.4567357728213,FALSE,TRUE,TRUE,FALSE,0,155
"silver","i_m4",0,0,0,45,3,3,0,5,0,3,"s",,0.5,0,0,0.0108695652173913,-4.51085950651685,1,0.875,1.94591014905531,0,0.0833333333333333,-2.39789527279837,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,48
"sin","i_m4",0,1,59,154,0,10,9,22,5,16,"a",0,0.25,-1.09861228866811,0.383116883116883,0.383870967741935,-0.473149934935101,0,0.0454545454545455,-3.04452243772342,0.409090909090909,0.41304347826087,-0.351397886837888,0.3125,0.323529411764706,-0.737598943130779,TRUE,TRUE,TRUE,TRUE,1,165
"son","i_m4",0,0,25,284,5,87,0,0,1,90,"c",,0.5,0,0.0880281690140845,0.0894736842105263,-2.32007825044156,0.0574712643678161,0.0625,-2.70805020110221,,0.5,0,0.0111111111111111,0.0164835164835165,-4.08877351717264,FALSE,TRUE,TRUE,FALSE,0,371
"soul","i_m4",2,2,41,228,8,23,7,9,10,36,"a",1,0.833333333333333,1.6094379124341,0.179824561403509,0.181222707423581,-1.50808541817381,0.347826086956522,0.354166666666667,-0.60077386042893,0.777777777777778,0.75,1.09861228866811,0.277777777777778,0.283783783783784,-0.925769475828699,TRUE,TRUE,TRUE,TRUE,2,253
"stone","i_m4",0,0,9,61,20,42,0,1,0,42,"c",,0.5,0,0.147540983606557,0.153225806451613,-1.70952137099108,0.476190476190476,0.476744186046512,-0.093090423066012,0,0.25,-1.09861228866811,0,0.0116279069767442,-4.44265125649032,FALSE,TRUE,TRUE,FALSE,0,103
"substance","i_m4",0,0,0,11,1,9,0,1,0,9,"s",,0.5,0,0,0.0416666666666667,-3.13549421592915,0.111111111111111,0.15,-1.73460105538811,0,0.25,-1.09861228866811,0,0.05,-2.94443897916644,FALSE,TRUE,TRUE,FALSE,0,20
"tree","i_m4",0,0,5,32,11,21,0,0,2,26,"c",,0.5,0,0.15625,0.166666666666667,-1.6094379124341,0.523809523809524,0.522727272727273,0.0909717782057266,,0.5,0,0.0769230769230769,0.0925925925925926,-2.28238238567653,FALSE,TRUE,TRUE,FALSE,0,53
"venom","i_m4",0,0,0,6,0,0,0,0,0,0,"s",,0.5,0,0,0.0714285714285714,-2.56494935746154,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,6
"virtue","i_m4",0,0,20,66,0,12,8,10,3,16,"a",,0.5,0,0.303030303030303,0.305970149253731,-0.819027426448948,0,0.0384615384615385,-3.2188758248682,0.8,0.772727272727273,1.22377543162212,0.1875,0.205882352941176,-1.34992671694902,FALSE,TRUE,TRUE,FALSE,0,78
"water","i_m4",1,1,5,126,7,48,1,7,1,53,"s",1,0.75,1.09861228866811,0.0396825396825397,0.0433070866141732,-3.09516617054218,0.145833333333333,0.153061224489796,-1.71079040669439,0.142857142857143,0.1875,-1.46633706879343,0.0188679245283019,0.0277777777777778,-3.55534806148941,TRUE,TRUE,TRUE,TRUE,1,175
"wet","i_m4",0,0,0,25,0,1,0,0,0,1,"s",,0.5,0,0,0.0192307692307692,-3.93182563272433,0,0.25,-1.09861228866811,,0.5,0,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,26
"wife","i_m4",0,0,12,140,8,26,1,3,2,28,"c",,0.5,0,0.0857142857142857,0.0886524822695035,-2.33020026002702,0.307692307692308,0.314814814814815,-0.777704568588008,0.333333333333333,0.375,-0.510825623765991,0.0714285714285714,0.0862068965517241,-2.36085400111802,FALSE,TRUE,TRUE,FALSE,0,166
"wisdom","i_m4",0,0,0,62,2,5,0,0,0,11,"a",,0.5,0,0,0.00793650793650794,-4.8283137373023,0.4,0.416666666666667,-0.336472236621213,,0.5,0,0,0.0416666666666667,-3.13549421592915,FALSE,TRUE,TRUE,FALSE,0,67
"wood","i_m4",0,0,5,32,10,18,1,1,2,21,"s",,0.5,0,0.15625,0.166666666666667,-1.6094379124341,0.555555555555556,0.552631578947368,0.211309093667207,1,0.75,1.09861228866811,0.0952380952380952,0.113636363636364,-2.05412373369555,FALSE,TRUE,TRUE,FALSE,0,50
"work","i_m4",2,2,31,54,2,10,7,7,6,21,"a",1,0.833333333333333,1.6094379124341,0.574074074074074,0.572727272727273,0.292987124681474,0.2,0.227272727272727,-1.22377543162212,1,0.9375,2.70805020110221,0.285714285714286,0.295454545454545,-0.869037847023609,TRUE,TRUE,TRUE,TRUE,2,66
"year","i_m4",25,25,64,1038,24,310,31,44,5,586,"a",1,0.980769230769231,3.93182563272432,0.0616570327552987,0.0620789220404235,-2.71525929514589,0.0774193548387097,0.0787781350482315,-2.45906541860411,0.704545454545455,0.7,0.847297860387203,0.00853242320819113,0.00936967632027257,-4.66086287972029,TRUE,TRUE,TRUE,TRUE,25,1373
"ale","j_l1",0,0,0,22,2,6,0,2,0,6,"s",,0.5,0,0,0.0217391304347826,-3.80666248977032,0.333333333333333,0.357142857142857,-0.587786664902119,0,0.166666666666667,-1.6094379124341,0,0.0714285714285714,-2.56494935746154,FALSE,TRUE,TRUE,FALSE,0,28
"bishop","j_l1",0,0,25,71,3,29,3,3,20,50,"c",,0.5,0,0.352112676056338,0.354166666666667,-0.60077386042893,0.103448275862069,0.116666666666667,-2.02438176449681,1,0.875,1.94591014905531,0.4,0.401960784313726,-0.397301797469003,FALSE,TRUE,TRUE,FALSE,0,100
"blood","j_l1",0,0,1,185,2,97,0,2,0,97,"s",,0.5,0,0.00540540540540541,0.00806451612903226,-4.81218435537242,0.0206185567010309,0.0255102040816327,-3.64283551561253,0,0.166666666666667,-1.6094379124341,0,0.00510204081632653,-5.27299955856375,FALSE,TRUE,TRUE,FALSE,0,282
"book","j_l1",1,1,94,228,29,67,14,29,23,114,"c",1,0.75,1.09861228866811,0.412280701754386,0.412663755458515,-0.352964364542197,0.432835820895522,0.433823529411765,-0.266267977947964,0.482758620689655,0.483333333333333,-0.066691374498672,0.201754385964912,0.204347826086957,-1.35933855113136,TRUE,TRUE,TRUE,TRUE,1,296
"brother","j_l1",2,2,36,183,9,10,1,3,7,17,"c",1,0.833333333333333,1.6094379124341,0.19672131147541,0.198369565217391,-1.39651591519143,0.9,0.863636363636364,1.84582669049833,0.333333333333333,0.375,-0.510825623765991,0.411764705882353,0.416666666666667,-0.336472236621213,TRUE,TRUE,TRUE,TRUE,2,195
"butter","j_l1",0,0,0,12,0,0,0,1,0,0,"s",,0.5,0,0,0.0384615384615385,-3.2188758248682,,0.5,0,0,0.25,-1.09861228866811,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,12
"castle","j_l1",0,0,1,16,3,14,0,0,1,16,"c",,0.5,0,0.0625,0.0882352941176471,-2.33537491581704,0.214285714285714,0.233333333333333,-1.18958406687384,,0.5,0,0.0625,0.0882352941176471,-2.33537491581704,FALSE,TRUE,TRUE,FALSE,0,30
