1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
18690880	many	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18690879	be many contrees 0 +tat *exp* were to longe for to tell of *T*-2	PP	18690881	many contrees 0 +tat *exp* were to longe for to tell of *T*-2	NP	18690882	contrees	NS	18690882	contrees	NS	18690881	many contrees 0 +tat *exp* were to longe for to tell of *T*-2	NP	18690881	many contrees 0 +tat *exp* were to longe for to tell of *T*-2	NP
18695980	ony	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18695979	in ony o+ter contree	PP	18695981	ony o+ter contree	NP	18695983	contree	N	18695983	contree	N	18695981	ony o+ter contree	NP	18695981	ony o+ter contree	NP
18697734	all	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18697732	*arb* serche all the contree to geten him the fairest maydens 0 +tat *T*-1 may ben founde	IP	18697735	all the contree	NP	18697737	contree	N	18697737	contree	N	18697735	all the contree	NP	18697735	all the contree	NP
18700664	all	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18700663	+torghout all his contree	PP	18700665	all his contree	NP	18700667	contree	N	18700667	contree	N	18700665	all his contree	NP	18700665	all his contree	NP
18736749	alle	Q	MIRK JOHN	WMO	CMMIRK	X	M3/4	INSTR REL	X	PROSE	18736748	for alle +te contre cometh +tedur on hys day ,	IP-MAT	18736750	alle +te contre	NP	18736752	contre	N	18736752	contre	N	18736750	alle +te contre	NP	18736750	alle +te contre	NP
18744602	all	Q	MIRK JOHN	WMO	CMMIRK	X	M3/4	INSTR REL	X	PROSE	18744601	+turgh all +te contre	PP	18744603	all +te contre	NP	18744605	contre	N	18744605	contre	N	18744603	all +te contre	NP	18744603	all +te contre	NP
18839172	yche	Q	MIRK JOHN	WMO	CMMIRK	X	M3/4	INSTR REL	X	PROSE	18839173	yche contrey *ICH*-2 halowet Seynt Markeys day , saue on contrey the whech 0 *T*-3 was callyd *-4 Appuleo . +Te whech contrey 0 *T*-5 was so *ICH*-6 desesut by hete and vnkynd dro+gt , +tat all +te cornes and frutys faylut hom , +tat +tay wer negh enfamyscht for defaute of corne	IP	18839174	yche contrey *ICH*-2	NP	18839175	contrey	N	18839175	contrey	N	18839174	yche contrey *ICH*-2	NP	18839174	yche contrey *ICH*-2	NP
19005227	al	Q	X	EML	CMOTEST	LATIN	M3	X	WRITTEN	PROSE	19005223	and *con* sei+g aboute al the cuntrei of Jordan , which 0 *T*-1 was al moistid , bifor that the Lord distriede Sodom and Gomorre , as paradis of the Lord , and as Egipt , as 0 men comen in to Segor .	IP-MAT	19005228	al the cuntrei of Jordan , which 0 *T*-1 was al moistid , bifor that the Lord distriede Sodom and Gomorre , as paradis of the Lord , and as Egipt , as 0 men comen in to Segor	NP	19005230	cuntrei	N	19005230	cuntrei	N	19005228	al the cuntrei of Jordan , which 0 *T*-1 was al moistid , bifor that the Lord distriede Sodom and Gomorre , as paradis of the Lord , and as Egipt , as 0 men comen in to Segor	NP	19005228	al the cuntrei of Jordan , which 0 *T*-1 was al moistid , bifor that the Lord distriede Sodom and Gomorre , as paradis of the Lord , and as Egipt , as 0 men comen in to Segor	NP
19006042	al	Q	X	EML	CMOTEST	LATIN	M3	X	WRITTEN	PROSE	19006037	And thei han smyte al the cuntre of men of Amalec , and Amorrei , 0 that *T*-1 dwellide in Asason Thamar .	IP-MAT	19006043	al the cuntre	NP	19006045	cuntre	N	19006045	cuntre	N	19006043	al the cuntre	NP	19006043	al the cuntre	NP
19008963	al	Q	X	EML	CMOTEST	LATIN	M3	X	WRITTEN	PROSE	19008959	thei hadden cumpassid al the cuntrey	IP	19008964	al the cuntrey	NP	19008966	cuntrey	N	19008966	cuntrey	N	19008964	al the cuntrey	NP	19008964	al the cuntrey	NP
19096346	no	Q	TREVISA JOHN	SL	CMPOLYCH	LATIN	M3	NARR NON-IMAG	WRITTEN	PROSE	19096344	*T*-2 hadde no contray of his owne	IP	19096347	no contray of his owne	NP	19096348	contray	N	19096348	contray	N	19096347	no contray of his owne	NP	19096347	no contray of his owne	NP
19150666	manye	Q	PURVEY JOHN	SL	CMPURVEY	X	M3	INSTR REL	WRITTEN	PROSE	19150665	fro manye othere hethene cuntreis	PP	19150667	manye othere hethene cuntreis	NP	19150670	cuntreis	NS	19150670	cuntreis	NS	19150667	manye othere hethene cuntreis	NP	19150667	manye othere hethene cuntreis	NP
19166250	alle	Q	PURVEY JOHN	SL	CMPURVEY	X	M3	INSTR REL	WRITTEN	PROSE	19166249	fro alle the cuntreys of the sones of Israel	PP	19166251	alle the cuntreys of the sones of Israel	NP	19166253	cuntreys	NS	19166253	cuntreys	NS	19166251	alle the cuntreys of the sones of Israel	NP	19166251	alle the cuntreys of the sones of Israel	NP
19579918	somme	Q	X	EML	CMWYCSER	X	M3	INSTR REL	X	PROSE	19579917	in somme contrees	PP	19579919	somme contrees	NP	19579920	contrees	NS	19579920	contrees	NS	19579919	somme contrees	NP	19579919	somme contrees	NP
