1_id;1_span;1_span_lemma;1_anno_ptb::pos;2_id;2_span;2_span_lemma;2_anno_ptb::pos;3_id;3_span;3_anno_ptb::cat;meta_Cameron_number;meta_DOE_short_title;meta_Dialect;meta_Edition;meta_Genre;meta_Latin_translation;meta_Manuscript;meta_Manuscript_date;meta_Remarks;meta_Sawyer_number;meta_Word_count;meta_filename;meta_period;meta_text_name;PDE word
salt:/ycoe/cocura.o2#sTok2903;men;man;N^D;salt:/ycoe/cocura.o2#sTok2902;ænegum;ǽnig;Q^D;salt:/ycoe/cocura.o2#structure1737;ænegum men;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok3741;monn;man;N^N;salt:/ycoe/cocura.o2#sTok3740;ænig;ǽnig;Q^N;salt:/ycoe/cocura.o2#structure2226;ænig monn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok4823;monnum;man;N^D;salt:/ycoe/cocura.o2#sTok4821;eallum;eal;Q^D;salt:/ycoe/cocura.o2#structure2848;eallum oðrum monnum;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok4965;menn;man;N^A;salt:/ycoe/cocura.o2#sTok4963;ealle;eal;Q^A;salt:/ycoe/cocura.o2#structure2930;ealle oðere menn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok5264;monna;man;N^G;salt:/ycoe/cocura.o2#sTok5263;monigra;manig;Q^G;salt:/ycoe/cocura.o2#structure3130;monigra monna;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok5459;menn;man;N^N;salt:/ycoe/cocura.o2#sTok5458;ealle;eal;Q^N;salt:/ycoe/cocura.o2#structure3250;ealle menn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok6874;menn;man;N^D;salt:/ycoe/cocura.o2#sTok6873;ænegum;ǽnig;Q^D;salt:/ycoe/cocura.o2#structure4105;ænegum menn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok8107;mon;man;N^N;salt:/ycoe/cocura.o2#sTok8106;ælc;ǽlc;Q^N;salt:/ycoe/cocura.o2#structure4818;ælc mon;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok8246;monna;man;N^G;salt:/ycoe/cocura.o2#sTok8245;monigra;manig;Q^G;salt:/ycoe/cocura.o2#structure4909;monigra monna;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok9066;monn;man;N^N;salt:/ycoe/cocura.o2#sTok9064;hwelc;hwilc;Q^N;salt:/ycoe/cocura.o2#structure5399;hwelc forworht monn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok9081;menn;man;N^D;salt:/ycoe/cocura.o2#sTok9079;sumum;sum;Q^D;salt:/ycoe/cocura.o2#structure5409;sumum ricum menn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok9336;mon;man;N^N;salt:/ycoe/cocura.o2#sTok9335;ælc;ǽlc;Q^N;salt:/ycoe/cocura.o2#structure5563;ælc mon;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok9836;menn;man;N^N;salt:/ycoe/cocura.o2#sTok9835;monige;manig;Q^N;salt:/ycoe/cocura.o2#structure5854;monige menn *ICH*-1;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok10562;monnum;man;N^D;salt:/ycoe/cocura.o2#sTok10561;sumum;sum;Q^D;salt:/ycoe/cocura.o2#structure6276;sumum monnum;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok13915;monna;man;N^G;salt:/ycoe/cocura.o2#sTok13914;sumra;sum;Q^G;salt:/ycoe/cocura.o2#structure8226;sumra monna;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok15525;monnum;man;N^D;salt:/ycoe/cocura.o2#sTok15524;eallum;eal;Q^D;salt:/ycoe/cocura.o2#structure9182;eallum monnum;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok15540;monnum;man;N^D;salt:/ycoe/cocura.o2#sTok15539;eallum;eal;Q^D;salt:/ycoe/cocura.o2#structure9189;eallum monnum;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok15545;monnum;man;N^D;salt:/ycoe/cocura.o2#sTok15544;eallum;eal;Q^D;salt:/ycoe/cocura.o2#structure9193;eallum monnum;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok15709;monn;man;N^N;salt:/ycoe/cocura.o2#sTok15708;ælc;ǽlc;Q^N;salt:/ycoe/cocura.o2#structure9296;ælc monn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok17320;monn;man;N^N;salt:/ycoe/cocura.o2#sTok17319;æghwelc;ǽg-hwilc;Q^N;salt:/ycoe/cocura.o2#structure10247;æghwelc monn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok17367;men;man;N^N;salt:/ycoe/cocura.o2#sTok17366;ealle;eal;Q^N;salt:/ycoe/cocura.o2#structure10272;ealle men;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok19475;monna;man;N^G;salt:/ycoe/cocura.o2#sTok19474;monigra;manig;Q^G;salt:/ycoe/cocura.o2#structure11586;monigra monna;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok19680;monn;man;N^A;salt:/ycoe/cocura.o2#sTok19678;sumne;sum;Q^A;salt:/ycoe/cocura.o2#structure11717;sumne wisne monn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok22271;monnum;man;N^D;salt:/ycoe/cocura.o2#sTok22270;eallum;eal;Q^D;salt:/ycoe/cocura.o2#structure13217;eallum monnum;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok24045;monnes;man;N^G;salt:/ycoe/cocura.o2#sTok24044;ælces;ǽlc;Q^G;salt:/ycoe/cocura.o2#structure14244;ælces monnes;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok24991;mon;man;N^N;salt:/ycoe/cocura.o2#sTok24990;Monig;manig;Q^N;salt:/ycoe/cocura.o2#structure14809;Monig mon;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok26845;mon;man;N^N;salt:/ycoe/cocura.o2#sTok26844;ælc;ǽlc;Q^N;salt:/ycoe/cocura.o2#structure15923;ælc mon;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok29646;menn;man;N^A;salt:/ycoe/cocura.o2#sTok29645;ealle;eal;Q^A;salt:/ycoe/cocura.o2#structure17549;ealle menn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok31928;monnes;man;N^G;salt:/ycoe/cocura.o2#sTok31926;sumes;sum;Q^G;salt:/ycoe/cocura.o2#structure19023;sumes earmes monnes;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok34693;mon;man;N^N;salt:/ycoe/cocura.o2#sTok34692;gehwelc;ge-hwylc;Q^N;salt:/ycoe/cocura.o2#structure20682;gehwelc mon;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok35870;menn;man;N^N;salt:/ycoe/cocura.o2#sTok35869;monige;manig;Q^N;salt:/ycoe/cocura.o2#structure21377;monige menn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok37650;monn;man;N^N;salt:/ycoe/cocura.o2#sTok37649;æghwelc;ǽg-hwilc;Q^N;salt:/ycoe/cocura.o2#structure22479;æghwelc monn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok40680;monnum;man;N^D;salt:/ycoe/cocura.o2#sTok40679;sumum;sum;Q^D;salt:/ycoe/cocura.o2#structure24279;sumum monnum;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok41230;menn;man;N^N;salt:/ycoe/cocura.o2#sTok41229;monige;manig;Q^N;salt:/ycoe/cocura.o2#structure24612;monige menn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok44111;monnes;man;N^G;salt:/ycoe/cocura.o2#sTok44110;gehwelces;ge-hwylc;Q^G;salt:/ycoe/cocura.o2#structure26319;gehwelces monnes;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok45303;menn;man;N^D;salt:/ycoe/cocura.o2#sTok45302;ænigum;ǽnig;Q^D;salt:/ycoe/cocura.o2#structure27017;ænigum menn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok45753;mon;man;N^N;salt:/ycoe/cocura.o2#sTok45752;hwelc;hwilc;Q^N;salt:/ycoe/cocura.o2#structure27290;hwelc mon;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok47247;menn;man;N^A;salt:/ycoe/cocura.o2#sTok47245;ealle;eal;Q^A;salt:/ycoe/cocura.o2#structure28167;ealle oðre menn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok48869;mon;man;N^N;salt:/ycoe/cocura.o2#sTok48868;æghwelc;ǽg-hwilc;Q^N;salt:/ycoe/cocura.o2#structure29113;æghwelc mon;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok49480;mon;man;N^N;salt:/ycoe/cocura.o2#sTok49478;ælc;ǽlc;Q^N;salt:/ycoe/cocura.o2#structure29468;ælc idel mon;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok52954;menn;man;N^N;salt:/ycoe/cocura.o2#sTok52953;sume;sum;Q^N;salt:/ycoe/cocura.o2#structure31551;sume menn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok54226;monna;man;N^G;salt:/ycoe/cocura.o2#sTok54224;ealra;eal;Q^G;salt:/ycoe/cocura.o2#structure32298;ealra oðerra monna;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
salt:/ycoe/cocura.o2#sTok54742;menn;man;N^D;salt:/ycoe/cocura.o2#sTok54741;ænigum;ǽnig;Q^D;salt:/ycoe/cocura.o2#structure32609;ænigum menn;NP;B9.1.2, B9.1.3;CP;West Saxon;"Sweet, Henry. 1958 (1871). ""King Alfred's West-Saxon Version of Gregory's Pastoral Care."" EETS 45, 50. London: OUP.";Religious treatise;Yes;Oxford, Bodleian, Hatton 20;s. ix ex.;Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC ;;68,556;cocura.o2;o2;Cura Pastoralis;man
